simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
332,3226.24096386,2172.92965,94.57831,1.00862
333,3216.61861862,2176.73699,94.59459,1.11185
334,3218.95808383,2173.89519,94.61078,1.00116
335,3229.25970149,2178.7975,94.62687,1.00337
336,3228.22916667,2175.63459,94.64286,1.01803
337,3232.10682493,2173.56674,94.65875,1.02266
338,3222.60059172,2177.35368,94.67456,1.1314
339,3220.27433628,2174.56048,94.69027,1.01662
340,3217.95588235,2171.7798,94.70588,1.02171
341,3220.04398827,2168.93481,94.72141,1.0751
342,3216.65497076,2166.66554,94.73684,1.02082
343,3223.03498542,2166.71966,94.75219,1.00086
344,3221.1744186,2163.84245,94.76744,1.02357
345,3226.33913043,2162.8265,94.78261,1.032
346,3217.0867052,2166.52563,94.79769,1.0201
347,3210.78097983,2166.5789,94.81268,1.0898
348,3201.63218391,2170.16578,94.82759,1.07427
349,3201.76504298,2167.05584,94.84241,1.02466
350,3205.47428571,2165.06702,94.85714,1.01183
351,3203.27350427,2162.3727,94.87179,1.02041
352,3203.05113636,2159.30298,94.88636,1.05119
353,3207.94050992,2158.19271,94.90085,1.01373
354,3214.05932203,2158.2063,94.91525,1.00014
355,3211.63943662,2155.64531,94.92958,1.01763
356,3213.87359551,2153.02713,94.94382,1.05346
357,3223.45098039,2157.59026,94.95798,1.00001
358,3230.36312849,2158.52938,94.97207,1.00429
359,3225.22841226,2157.7093,94.98607,1.04353
360,3228.49722222,2155.60035,95.0,1.00178
361,3229.74238227,2152.74232,95.01385,1.09584
362,3232.60220994,2150.45346,95.02762,1.00687
363,3228.78512397,2148.71704,95.04132,1.02482
364,3235.06043956,2149.09183,95.05495,1.00528
365,3237.69863014,2146.736,95.06849,1.0826
366,3240.25136612,2144.35597,95.08197,1.00615
367,3231.46866485,2148.01418,95.09537,1.17465
368,3236.4673913,2147.23014,95.1087,1.00617
369,3227.76422764,2150.80836,95.12195,1.09264
370,3228.35945946,2147.93033,95.13514,1.0041
371,3234.45013477,2148.23061,95.14825,1.01184
372,3236.85215054,2145.84009,95.16129,1.01176
373,3228.24932976,2149.37572,95.17426,1.07691
374,3237.90909091,2154.59243,95.18717,1.02958
375,3240.088,2152.13029,95.2,1.00728
376,3231.5106383,2155.67523,95.21277,1.29678
377,3232.16976127,2152.85229,95.22546,1.00433
378,3231.4047619,2150.05402,95.2381,1.01789
379,3231.16358839,2147.22078,95.25066,1.01927
380,3231.03947368,2144.39499,95.26316,1.03401
381,3244.60104987,2157.83427,95.27559,1.00037
382,3245.32722513,2155.05464,95.28796,1.03789
383,3250.76762402,2154.86448,95.30026,1.00007
384,3257.125,2155.65026,95.3125,1.02489
385,3257.11428571,2152.8489,95.32468,1.05074
386,3260.35233161,2150.99697,95.33679,1.00005
387,3259.84496124,2148.23923,95.34884,1.04229
388,3258.8556701,2145.55736,95.36082,1.01444
389,3258.08997429,2142.85088,95.37275,1.04378
390,3257.56153846,2140.12725,95.38462,1.01596
391,3257.09462916,2137.40865,95.39642,1.04728
392,3258.44642857,2134.84797,95.40816,1.05378
393,3256.97455471,2132.3293,95.41985,1.01579
394,3254.76395939,2130.07242,95.43147,1.01588
395,3259.94177215,2129.85562,95.44304,1.0198
396,3260.61363636,2127.20662,95.45455,1.06698
397,3258.18387909,2125.07597,95.46599,1.03258
398,3250.04020101,2128.59816,95.47739,1.42305
399,3255.98997494,2129.24013,95.48872,1.00232
400,3256.4425,2126.59612,95.5,1.0246
401,3256.34413965,2123.94376,95.51122,1.00646
402,3255.02736318,2121.46427,95.52239,1.01988
403,3256.81885856,2119.13499,95.5335,1.01121
404,3248.81435644,2122.60181,95.54455,1.14103
405,3248.26419753,2120.00854,95.55556,1.08671
406,3240.30788177,2123.44151,95.5665,1.24446
407,3244.43980344,2122.46479,95.5774,1.00097
408,3247.72058824,2120.89515,95.58824,1.00453
409,3251.15158924,2119.43414,95.59902,1.01027
410,3260.12439024,2124.6115,95.60976,1.00521
411,3260.45985401,2122.03611,95.62044,1.00708
412,3257.96116505,2120.06453,95.63107,1.07156
413,3266.51331719,2124.59973,95.64165,1.00022
414,3264.47342995,2122.43713,95.65217,1.01738
415,3265.2,2119.92999,95.66265,1.00357
416,3271.83894231,2121.6954,95.67308,1.01185
417,3264.06714628,2125.0701,95.68345,1.0103
418,3266.78708134,2123.25323,95.69378,1.00194
419,3271.38663484,2122.80192,95.70406,1.00423
420,3274.32857143,2121.12828,95.71429,1.00176
421,3281.72209026,2124.01912,95.72447,1.00339
422,3286.72511848,2123.98312,95.7346,1.005
423,3287.28841608,2121.50258,95.74468,1.09485
424,3286.97169811,2119.00934,95.75472,1.01358
425,3290.62352941,2117.85028,95.76471,1.01087
426,3282.96713615,2121.24365,95.53991,1.01742
427,3284.16159251,2118.90172,95.55035,1.00224
428,3283.44626168,2116.47654,95.56075,1.017
429,3275.83216783,2119.86895,95.5711,1.29022
430,3271.45116279,2119.34599,95.5814,1.05481
431,3263.92807425,2122.62636,95.59165,1.06214
432,3261.86574074,2120.60046,95.60185,1.03418
433,3260.70207852,2118.2884,95.61201,1.02436
434,3262.0437788,2116.03076,95.62212,1.01616
435,3258.17011494,2115.13715,95.63218,1.02958
436,3254.56422018,2114.0483,95.6422,1.11039
437,3260.9771167,2115.86951,95.65217,1.00139
438,3253.61643836,2119.04673,95.43379,1.03986
439,3255.15261959,2116.87601,95.44419,1.01976
440,3253.55681818,2114.73344,95.45455,1.02262
441,3246.24263039,2117.89885,95.46485,1.22224
442,3250.39819005,2117.30084,95.47511,1.01218
443,3253.19187359,2115.72516,95.48533,1.05919
444,3245.90315315,2118.90203,95.4955,1.18643
445,3246.36629213,2116.5424,95.50562,1.01248
446,3246.9103139,2114.19941,95.5157,1.04106
447,3244.6689038,2112.36364,95.52573,1.01981
448,3244.66517857,2110.00478,95.53571,1.05349
449,3237.48552339,2113.12512,95.32294,1.0899
450,3230.48666667,2115.97938,95.33333,1.35707
451,3223.34368071,2119.05665,95.34368,1.69101
452,3227.62389381,2118.66208,95.35398,1.00634
453,3228.87417219,2116.48923,95.36424,1.05182
454,3228.04405286,2114.23084,95.37445,1.02221
455,3234.71208791,2116.67994,95.38462,1.00017
456,3227.65789474,2119.70522,95.39474,1.1552
457,3230.40700219,2118.19844,95.40481,1.05123
458,3223.46069869,2121.0891,95.19651,1.10221
459,3228.31154684,2121.31899,95.20697,1.00172
460,3230.71521739,2119.63761,95.21739,1.00334
461,3223.76138829,2122.58365,95.22777,1.36223
462,3231.11904762,2126.16222,95.2381,1.00343
463,3230.48596112,2123.9085,95.24838,1.04784
464,3234.79310345,2123.64185,95.25862,1.01379
465,3238.21290323,2122.63576,95.26882,1.01218
466,3240.8111588,2121.09715,95.27897,1.0101
467,3233.89721627,2124.07514,95.28908,1.61623
468,3237.26923077,2123.05554,95.29915,1.00607
469,3239.31343284,2121.25197,95.30917,1.01035
470,3232.49574468,2124.13172,95.31915,1.00564
471,3228.66242038,2123.5024,95.32909,1.03949
472,3234.50635593,2125.03984,95.33898,1.01658
473,3235.25581395,2122.85476,95.34884,1.01412
474,3235.66244726,2120.63272,95.35865,1.00829
475,3242.29263158,2123.31164,95.36842,1.02923
476,3247.63445378,2124.2728,95.37815,1.00468
477,3249.99371069,2122.66911,95.38784,1.02333
478,3253.34309623,2121.70901,95.39749,1.003
479,3256.05636743,2120.3231,95.4071,1.03974
480,3255.82708333,2118.11922,95.41667,1.00866
481,3255.83160083,2115.91629,95.4262,1.00651
482,3258.84439834,2114.75275,95.43568,1.0012
483,3264.30227743,2115.95795,95.44513,1.01018
484,3265.27479339,2113.87896,95.45455,1.01216
485,3258.5814433,2116.82653,95.46392,1.12627
486,3251.94444444,2119.69305,95.47325,1.12594
487,3251.85010267,2117.51668,95.48255,1.01815
488,3245.34221311,2120.21563,95.4918,1.18806
489,3251.39877301,2122.26818,95.50102,1.00385
490,3254.63469388,2121.30874,95.5102,1.05891
491,3259.61099796,2122.0085,95.51935,1.00854
492,3258.6504065,2119.95775,95.52846,1.01799
493,3260.00811359,2118.02071,95.53753,1.00782
494,3268.90283401,2125.07292,95.54656,1.04738
495,3266.48484848,2123.60544,95.55556,1.03469
496,3268.42741935,2121.90383,95.56452,1.01103
497,3267.06036217,2119.98667,95.57344,1.0238
498,3269.1626506,2118.37562,95.58233,1.0121
499,3269.85971944,2116.30911,95.59118,1.00276
500,3263.374,2119.15005,95.6,1.08381
