simulation,sample_comp_mean,sample_comp_std,correctness
381,225422.538058,173840.4163,97.90026
382,225390.348168,173613.86436,97.90576
383,225052.258486,173512.93646,97.91123
384,224966.570312,173294.97487,97.91667
385,226223.264935,174813.01262,97.92208
386,226460.370466,174648.40047,97.92746
387,226208.604651,174492.73363,97.93282
388,225720.935567,174531.59422,97.93814
389,225330.447301,174476.74176,97.94344
390,224963.851282,174402.85377,97.94872
391,225747.347826,174865.58345,97.95396
392,225746.211735,174642.39963,97.95918
393,225676.653944,174425.50358,97.96438
394,225835.883249,174232.60741,97.96954
395,225825.843038,174012.03416,97.97468
396,225985.25,173821.05767,97.9798
397,225667.712846,173716.96382,97.98489
398,225803.79397,173519.77444,97.98995
399,227467.225564,176450.89556,97.99499
400,227751.64,176321.7428,98.0
401,227802.76808,176104.72182,98.00499
402,228392.803483,176281.96576,98.00995
403,228341.315136,176066.1443,98.01489
404,228421.368812,175855.44894,98.0198
405,229078.874074,176134.70719,98.02469
406,229296.3867,175972.11123,98.02956
407,229735.744472,175978.61305,98.0344
408,229454.659314,175854.27416,98.03922
409,230013.98044,176002.14185,98.04401
410,229775.121951,175853.73385,98.04878
411,229333.671533,175866.97729,98.05353
412,229722.783981,175830.46305,98.05825
413,230755.506053,176864.06609,98.06295
414,231291.396135,176985.71902,98.06763
415,232290.216867,177936.757,98.07229
416,232242.278846,177725.4451,98.07692
417,232672.318945,177728.78208,98.08153
418,232198.825359,177779.19325,98.08612
419,231832.704057,177724.62304,98.09069
420,231592.783333,177580.8414,98.09524
421,231725.529691,177390.67456,98.09976
422,231513.104265,177233.97372,98.10427
423,231099.947991,177227.69613,98.10875
424,231457.832547,177171.54205,98.11321
425,231065.957647,177146.85721,98.11765
426,231025.309859,176940.80051,98.12207
427,230657.697892,176896.28305,98.12646
428,230702.766355,176691.96197,98.13084
429,231050.979021,176632.87152,98.1352
430,231057.169767,176427.4115,98.13953
431,231068.487239,176222.77674,98.14385
432,231050.828704,176019.07879,98.14815
433,230966.542725,175824.43364,98.15242
434,231307.069124,175764.64499,98.15668
435,231102.098851,175614.42172,98.16092
436,230741.022936,175574.49609,98.16514
437,230318.199085,175595.58876,98.16934
438,230387.114155,175400.939,98.17352
439,231262.826879,176157.02891,98.17768
440,230963.813636,176068.23584,98.18182
441,230600.471655,176033.56636,98.18594
442,230380.667421,175894.89684,98.19005
443,231211.783296,176562.98611,98.19413
444,231513.144144,176478.06602,98.1982
445,233192.831461,179797.6621,98.20225
446,233068.464126,179615.14331,98.20628
447,233144.930649,179421.38648,98.21029
448,232820.303571,179352.39834,98.21429
449,233339.209354,179488.91513,98.21826
450,234428.753333,180769.7142,98.22222
451,235731.110865,182670.45276,98.22616
452,236174.909292,182711.51534,98.23009
453,236411.909492,182579.27596,98.234
454,235999.389868,182589.3058,98.23789
455,235892.514286,182402.76355,98.24176
456,235999.89693,182217.04794,98.24561
457,236183.540481,182059.81643,98.24945
458,236064.165939,181878.85651,98.25328
459,235621.333333,181927.63131,98.25708
460,235693.534783,181736.35955,98.26087
461,235309.761388,181725.64385,98.26464
462,236531.218615,183413.52508,98.2684
463,236141.099352,183407.1336,98.27214
464,235796.93319,183359.00058,98.27586
465,236045.645161,183240.06888,98.27957
466,236227.66309,183085.43103,98.28326
467,236020.773019,182943.82634,98.28694
468,236633.376068,183227.14524,98.2906
469,236388.0,183108.66247,98.29424
470,236018.614894,183088.60508,98.29787
471,235744.235669,182990.84674,98.30149
472,236112.815678,182971.83319,98.30508
473,235963.496829,182807.10061,98.30867
474,236593.542194,183127.53409,98.31224
475,236779.050526,182979.24529,98.31579
476,238701.731092,187528.65884,98.31933
477,238384.008386,187460.19214,98.32285
478,237969.82636,187482.35657,98.32636
479,237896.736952,187293.36947,98.32985
480,237601.452083,187209.75114,98.33333
481,237696.004158,187026.5178,98.3368
482,238107.226141,187049.95799,98.34025
483,238246.022774,186881.06914,98.34369
484,237949.061983,186801.95281,98.34711
485,238048.303093,186622.04586,98.35052
486,237794.516461,186513.70887,98.35391
487,237385.039014,186540.66614,98.35729
488,237622.606557,186423.17293,98.36066
489,238064.94274,186488.63602,98.36401
490,238114.930612,186301.52371,98.36735
491,237701.437882,186336.65012,98.37067
492,237391.829268,186273.56593,98.37398
493,237017.318458,186269.87801,98.37728
494,236819.736842,186132.95696,98.38057
495,236490.082828,186089.14707,98.38384
496,236052.772177,186155.89671,98.3871
497,235752.806841,186088.47673,98.39034
498,235329.228916,186141.22611,98.19277
499,235215.152305,185972.04302,98.19639
500,235470.704,185873.66035,98.2
