simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
211,2887.20379147,815.70487,100.0,1.43971
212,2883.02358491,816.041,100.0,1.46006
213,2885.53521127,814.94409,100.0,1.45234
214,2889.73364486,815.34346,100.0,1.41423
215,2886.21395349,815.07301,100.0,1.41941
216,2880.90740741,816.89817,100.0,1.41863
217,2885.09677419,817.33614,100.0,1.41628
218,2881.85321101,816.85799,100.0,1.41559
219,2882.74885845,815.09816,100.0,1.41986
220,2878.35909091,815.83406,100.0,1.41451
221,2879.76470588,814.25315,100.0,1.41821
222,2880.89189189,812.58997,100.0,1.42225
223,2883.84753363,811.96109,100.0,1.41475
224,2883.64732143,810.15217,100.0,1.53456
225,2883.53333333,808.35162,100.0,1.48944
226,2879.12831858,809.26324,100.0,1.41421
227,2882.44052863,809.01256,100.0,1.41527
228,2885.32017544,808.40155,100.0,1.42391
229,2883.13100437,807.31158,100.0,1.41678
230,2883.04782609,805.55562,100.0,1.44313
231,2882.45021645,803.8612,100.0,1.42596
232,2877.90086207,805.10151,100.0,1.42457
233,2879.38197425,803.68865,100.0,1.41599
234,2878.41452991,802.10548,100.0,1.41427
235,2880.25531915,800.89222,100.0,1.43061
236,2885.25847458,802.8654,100.0,1.48247
237,2891.25738397,806.4527,100.0,1.41432
238,2886.90756303,807.53798,100.0,1.42778
239,2889.86610879,807.13833,100.0,1.48656
240,2888.37916667,805.783,100.0,1.4424
241,2884.56846473,806.27369,100.0,1.42485
242,2883.5661157,804.75656,100.0,1.41759
243,2887.53909465,805.47367,100.0,1.41473
244,2890.74180328,805.37035,100.0,1.54388
245,2892.59183673,804.24442,100.0,1.45006
246,2890.15853659,803.5113,100.0,1.55893
247,2895.06072874,805.56084,100.0,1.42699
248,2901.02822581,809.38714,100.0,1.61818
249,2900.10843373,807.89009,100.0,1.42004
250,2905.316,810.4494,100.0,1.43025
251,2901.30278884,811.31858,100.0,1.42073
252,2898.48412698,810.9377,100.0,1.41911
253,2892.41106719,815.05517,100.0,1.42215
254,2892.92125984,813.48963,100.0,1.67002
255,2890.03921569,813.19124,100.0,1.41424
256,2893.44140625,813.41777,100.0,1.41606
257,2888.57976654,815.55175,100.0,1.41424
258,2889.36434109,814.06686,100.0,1.43474
259,2891.79150579,813.42858,100.0,1.48489
260,2891.96538462,811.86761,100.0,1.42789
261,2887.91570881,812.93763,100.0,1.60204
262,2884.82824427,812.91645,100.0,1.5216
263,2885.75285171,811.50753,100.0,1.56785
264,2892.72727273,817.8282,100.0,1.48907
265,2892.37358491,816.3039,100.0,1.42238
266,2892.67669173,814.78299,100.0,1.41731
267,2897.78277154,817.50846,100.0,1.43827
268,2899.63432836,816.54252,100.0,1.41828
269,2895.35687732,818.02603,100.0,1.41647
270,2891.91111111,818.46326,100.0,1.41434
271,2890.04428044,817.52748,100.0,1.4267
272,2888.41911765,816.46174,100.0,1.41438
273,2886.87179487,815.36446,100.0,1.42994
274,2884.83941606,814.56767,100.0,1.41972
275,2884.29090909,813.13598,100.0,1.51884
276,2883.82246377,811.69875,100.0,1.45858
277,2883.11191336,810.31825,100.0,1.42395
278,2886.26258993,810.55749,100.0,1.4492
279,2887.69892473,809.45792,100.0,1.50901
280,2888.83214286,808.23285,100.0,1.41459
281,2889.42704626,806.85484,100.0,1.41871
282,2888.70567376,805.51375,100.0,1.48467
283,2892.67137809,806.84236,100.0,1.42237
284,2892.85211268,805.42635,100.0,1.42384
285,2895.66315789,805.40647,100.0,1.42799
286,2892.1993007,806.12095,100.0,1.4218
287,2893.27526132,804.92103,100.0,1.51872
288,2890.3125,805.0885,100.0,1.42592
289,2894.47404844,806.79144,100.0,1.56969
290,2892.14137931,806.37488,100.0,1.41897
291,2899.83848797,815.59006,100.0,1.46146
292,2901.59246575,814.74189,100.0,1.74375
293,2904.72013652,815.10443,100.0,1.67416
294,2905.13605442,813.74817,100.0,1.46981
295,2904.48813559,812.44372,100.0,1.54333
296,2906.71621622,811.97249,100.0,1.53702
297,2912.54208754,816.77778,100.0,1.4383
298,2915.0,816.50569,100.0,1.41817
299,2914.82608696,815.14468,100.0,1.54874
300,2908.92666667,820.15372,100.0,1.41974
301,2907.45182724,819.18859,100.0,1.63569
302,2907.30794702,817.835,100.0,1.46973
303,2901.44554455,822.81572,100.0,1.4163
304,2900.90131579,821.51591,100.0,1.41425
305,2902.58032787,820.69035,100.0,1.41508
306,2904.54901961,820.06931,100.0,1.41717
307,2903.11726384,819.11559,100.0,1.42121
308,2902.06168831,817.99389,100.0,1.41763
309,2903.6828479,817.16465,100.0,1.48978
310,2897.48064516,823.09805,100.0,1.41548
311,2899.27009646,822.37743,100.0,1.42105
312,2898.03205128,821.3487,100.0,1.41931
313,2895.8658147,820.9278,100.0,1.41724
314,2897.75477707,820.30058,100.0,1.44228
315,2901.11746032,821.16227,100.0,1.47424
316,2901.36075949,819.87331,100.0,1.42107
317,2902.87066246,819.01903,100.0,1.47375
318,2898.03144654,822.25682,100.0,1.41424
319,2893.48275862,824.9645,100.0,1.42155
320,2897.21875,826.37288,100.0,1.53667
321,2893.12772586,828.32386,100.0,1.41674
322,2895.14596273,827.82675,100.0,1.56091
323,2891.36842105,829.31921,100.0,1.43139
324,2891.00925926,828.06357,100.0,1.41421
325,2897.64307692,835.36692,100.0,1.71498
326,2893.73619632,837.05316,100.0,1.42071
327,2891.72477064,836.56097,100.0,1.44348
328,2892.77439024,835.50037,100.0,1.47579
329,2891.87234043,834.38959,100.0,1.45427
330,2889.21212121,834.52054,100.0,1.41484
331,2891.78247734,834.56621,100.0,1.41506
332,2892.13253012,833.33272,100.0,1.45574
333,2893.96096096,832.74722,100.0,1.46815
334,2892.25449102,832.08256,100.0,1.41667
335,2890.84477612,831.23907,100.0,1.4233
336,2892.12797619,830.33342,100.0,1.46677
337,2894.38872404,830.13554,100.0,1.49231
338,2893.31952663,829.13898,100.0,1.4184
339,2892.52212389,828.04494,100.0,1.42611
340,2889.85294118,828.28558,100.0,1.41963
341,2889.771261,827.07156,100.0,1.43882
342,2889.25730994,825.91604,100.0,1.41424
343,2889.93294461,824.80584,100.0,1.5215
344,2895.20639535,829.37665,100.0,1.4217
345,2897.79130435,829.56033,100.0,1.49381
346,2901.29190751,830.90861,100.0,1.44866
347,2897.60518732,832.53965,100.0,1.41519
348,2898.40229885,831.4752,100.0,1.41857
349,2899.98853868,830.81026,100.0,1.41524
350,2899.86285714,829.62586,100.0,1.41814
351,2904.21082621,832.42709,100.0,1.42748
352,2907.50852273,833.53665,100.0,1.4147
353,2911.56090652,835.82032,100.0,1.48727
354,2913.03389831,835.09764,100.0,1.41444
355,2914.56619718,834.41882,100.0,1.41743
356,2912.31741573,834.32262,100.0,1.45406
357,2911.5210084,833.28878,100.0,1.41426
358,2911.31564246,832.1332,100.0,1.41586
359,2910.72144847,831.04949,100.0,1.41539
360,2913.97777778,832.18478,100.0,1.41965
361,2916.36842105,832.26835,100.0,1.42007
362,2915.3121547,831.36028,100.0,1.42058
363,2915.0661157,830.22757,100.0,1.41916
364,2914.20879121,829.24725,100.0,1.41612
365,2914.17260274,828.1108,100.0,1.43131
366,2916.28142077,827.95955,100.0,1.41873
367,2918.23705722,827.67681,100.0,1.534
368,2919.88858696,827.15679,100.0,1.51351
369,2920.06233062,826.04195,100.0,1.51744
370,2922.04054054,825.79969,100.0,1.42401
371,2923.86522911,825.43257,100.0,1.46572
372,2923.81451613,824.32295,100.0,1.42266
373,2923.95442359,823.22164,100.0,1.42026
374,2921.80213904,823.17052,100.0,1.54062
375,2921.504,822.09245,100.0,1.50652
376,2919.03191489,822.393,100.0,1.41596
377,2919.12201592,821.30343,100.0,1.43821
378,2919.17460317,820.21697,100.0,1.4144
379,2922.89182058,822.31617,100.0,1.44921
380,2921.40789474,821.74143,100.0,1.41589
381,2919.26771654,821.72208,100.0,1.43033
382,2919.61256545,820.67343,100.0,1.4743
383,2923.845953,823.76721,100.0,1.41941
384,2922.04427083,823.44914,100.0,1.41525
385,2920.53506494,822.91063,100.0,1.54204
386,2920.01036269,821.90848,100.0,1.4363
387,2923.52971576,823.75295,100.0,1.54053
388,2921.84278351,823.35978,100.0,1.433
389,2922.16709512,822.32561,100.0,1.45079
390,2919.96923077,822.4139,100.0,1.45403
391,2918.2915601,822.02949,100.0,1.46293
392,2919.32397959,821.23409,100.0,1.41937
393,2918.01017812,820.60097,100.0,1.42089
394,2919.63959391,820.19526,100.0,1.48538
395,2918.5164557,819.45969,100.0,1.43028
396,2920.66919192,819.54194,100.0,1.46922
397,2917.49370277,820.94478,100.0,1.43393
398,2918.9321608,820.41358,100.0,1.41499
399,2919.52380952,819.46986,100.0,1.41893
400,2918.3825,818.76233,100.0,1.43976
401,2917.97506234,817.78139,100.0,1.41465
402,2916.45771144,817.32861,100.0,1.44222
403,2915.53598015,816.52309,100.0,1.42436
404,2918.27227723,817.35982,100.0,1.73647
405,2918.97037037,816.47069,100.0,1.41443
406,2919.64285714,815.57686,100.0,1.41467
407,2919.98034398,814.60269,100.0,1.49578
408,2922.74754902,815.51683,100.0,1.51072
409,2924.04645477,814.9417,100.0,1.42636
410,2926.67560976,815.68213,100.0,1.41684
411,2927.29927007,814.78708,100.0,1.41723
412,2928.87864078,814.4273,100.0,1.41642
413,2927.06779661,814.27072,100.0,1.42072
414,2926.24396135,813.45902,100.0,1.46456
415,2930.39277108,816.85195,100.0,1.51331
416,2933.70192308,818.64986,100.0,1.51413
417,2936.59232614,819.79014,100.0,1.47076
418,2936.20813397,818.84653,100.0,1.42473
419,2933.57756563,819.63522,100.0,1.41864
420,2936.74761905,821.22652,100.0,1.41423
421,2939.44655582,822.11341,100.0,1.44566
422,2939.57819905,821.1432,100.0,1.58833
423,2938.74940898,820.3487,100.0,1.41446
424,2941.66509434,821.57216,100.0,1.4295
425,2941.70352941,820.60542,100.0,1.5139
426,2942.38497653,819.76208,100.0,1.43397
427,2942.91803279,818.87552,100.0,1.47801
428,2942.02803738,818.12507,100.0,1.4169
429,2938.90675991,819.71834,100.0,1.41797
430,2938.45116279,818.819,100.0,1.57973
431,2942.0649652,821.29445,100.0,1.42545
432,2939.98148148,821.48286,100.0,1.44318
433,2943.04387991,822.99879,100.0,1.5367
434,2941.2718894,822.87663,100.0,1.41651
435,2939.5862069,822.68011,100.0,1.64193
436,2939.67889908,821.7384,100.0,1.41849
437,2935.95652174,824.46955,100.0,1.44069
438,2937.03652968,823.83726,100.0,1.4175
439,2940.13895216,825.45597,100.0,1.59289
440,2937.91818182,825.82931,100.0,1.41448
441,2937.22675737,825.01995,100.0,1.42285
442,2935.80316742,824.62822,100.0,1.41431
443,2937.84875847,824.8189,100.0,1.43346
444,2940.52252252,825.80928,100.0,1.52533
445,2940.46516854,824.88176,100.0,1.41969
446,2942.57174888,825.15396,100.0,1.43798
447,2943.95749441,824.74984,100.0,1.49162
448,2942.8125,824.18444,100.0,1.44522
449,2941.4766147,823.75155,100.0,1.4645
450,2944.88666667,826.00234,100.0,1.42129
451,2948.03104213,827.77789,100.0,1.46932
452,2950.85176991,829.02874,100.0,1.45521
453,2950.28697572,828.20025,100.0,1.41568
454,2953.2753304,829.72901,100.0,1.56808
455,2952.55824176,828.95754,100.0,1.49832
456,2952.27850877,828.0696,100.0,1.42591
457,2949.79431072,828.86242,100.0,1.54199
458,2948.44978166,828.45581,100.0,1.44114
459,2950.83006536,829.1192,100.0,1.41579
460,2952.0,828.59669,100.0,1.42121
461,2953.64642082,828.45041,100.0,1.41478
462,2952.88528139,827.71468,100.0,1.42252
463,2953.64362851,826.98099,100.0,1.42706
464,2952.77801724,826.29932,100.0,1.41692
465,2951.33548387,825.99502,100.0,1.42693
466,2950.11587983,825.52731,100.0,1.41537
467,2952.29550321,825.98419,100.0,1.46571
468,2952.5042735,825.11359,100.0,1.44036
469,2950.54157783,825.32638,100.0,1.42307
470,2947.29361702,827.44302,100.0,1.42864
471,2945.66454352,827.31834,100.0,1.41552
472,2945.54661017,826.44544,100.0,1.5382
473,2945.75475687,825.58374,100.0,1.41438
474,2944.10337553,825.49408,100.0,1.4206
475,2942.21052632,825.65377,100.0,1.43611
476,2942.64495798,824.84037,100.0,1.41649
477,2945.5639413,826.43272,100.0,1.42681
478,2942.13598326,828.95559,100.0,1.41561
479,2942.88935282,828.25363,100.0,1.41517
480,2942.06666667,827.58631,100.0,1.4154
481,2943.68607069,827.48654,100.0,1.49209
482,2942.45228216,827.07047,100.0,1.51388
483,2941.85921325,826.31643,100.0,1.41697
484,2940.98347107,825.6867,100.0,1.41716
485,2939.76494845,825.27055,100.0,1.42495
486,2941.17489712,825.00561,100.0,1.41671
487,2942.10882957,824.41528,100.0,1.42113
488,2942.6045082,823.6428,100.0,1.41814
489,2941.52147239,823.14797,100.0,1.42267
490,2940.4244898,822.66532,100.0,1.41892
491,2939.92260692,821.90224,100.0,1.42674
492,2940.30691057,821.1107,100.0,1.42144
493,2941.73225152,820.88656,100.0,1.42564
494,2943.08299595,820.60352,100.0,1.4173
495,2943.40606061,819.80566,100.0,1.46192
496,2943.90524194,819.05413,100.0,1.42825
497,2941.58953722,819.85344,100.0,1.41644
498,2939.7188755,820.09093,100.0,1.41484
499,2941.68937876,820.44806,100.0,1.53206
500,2941.792,819.6304,100.0,1.41674
