simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
121,4217.46280992,1187.23124,100.0,1.44607
122,4209.24590164,1185.8053,100.0,1.45753
123,4202.79674797,1183.12147,100.0,1.43051
124,4208.00806452,1179.75773,100.0,1.42668
125,4216.92,1179.21248,100.0,1.42136
126,4211.88095238,1175.87415,100.0,1.41627
127,4211.22047244,1171.25904,100.0,1.45342
128,4204.96875,1168.80018,100.0,1.4683
129,4199.6744186,1165.80093,100.0,1.44772
130,4197.71538462,1161.52156,100.0,1.41692
131,4181.16030534,1172.37486,100.0,1.54105
132,4182.4469697,1168.01844,100.0,1.42146
133,4177.08270677,1165.25009,100.0,1.41489
134,4173.04477612,1161.82763,100.0,1.45328
135,4167.04444444,1159.59869,100.0,1.45568
136,4175.05882353,1159.07417,100.0,1.42618
137,4177.94160584,1155.32547,100.0,1.42582
138,4180.33333333,1151.47224,100.0,1.42903
139,4184.78417266,1148.51353,100.0,1.42994
140,4181.85,1144.92708,100.0,1.47689
141,4170.71631206,1148.44042,100.0,1.6102
142,4163.52816901,1147.56815,100.0,1.51478
143,4163.38461538,1143.54991,100.0,1.46334
144,4151.14583333,1148.93201,100.0,1.42253
145,4146.0137931,1146.61836,100.0,1.48921
146,4156.08219178,1149.09863,100.0,1.42476
147,4158.71428571,1145.625,100.0,1.41444
148,4169.41216216,1149.09183,100.0,1.41574
149,4168.2147651,1145.32197,100.0,1.44318
150,4180.42666667,1151.18972,100.0,1.41555
151,4182.90066225,1147.77152,100.0,1.44819
152,4195.03947368,1153.67346,100.0,1.42177
153,4187.35294118,1153.79545,100.0,1.59135
154,4190.31168831,1150.62543,100.0,1.45767
155,4194.38064516,1148.01874,100.0,1.439
156,4199.84615385,1146.35456,100.0,1.44104
157,4202.86624204,1143.32034,100.0,1.41797
158,4197.62658228,1141.58591,100.0,1.43375
159,4201.18238994,1138.86775,100.0,1.42062
160,4218.7125,1156.62217,100.0,1.43363
161,4216.85714286,1153.26339,100.0,1.4847
162,4216.71604938,1149.69982,100.0,1.47218
163,4219.09815951,1146.56866,100.0,1.4202
164,4227.77439024,1148.42233,100.0,1.42596
165,4227.87878788,1144.93776,100.0,1.42488
166,4224.13253012,1142.49782,100.0,1.53732
167,4226.61077844,1139.51947,100.0,1.41678
168,4215.67857143,1144.87297,100.0,1.46334
169,4210.55029586,1143.41443,100.0,1.46409
170,4211.95882353,1140.19353,100.0,1.44418
171,4217.19298246,1138.90127,100.0,1.42464
