-8.035556882001843038e-02 4.987194638454747059e-02 1.045160244243031611e-01 2.417255086727918556e-01 -3.627387919808255229e-02 -1.112841570257681358e-02 2.776876682853313683e-01 7.898317014013069015e-02 1.505654252174387364e-01 -7.428137748185345557e-02
9.690605713753323858e-02 1.389136815278065318e-01 5.788179689394914486e-03 -1.293777909231880532e-02 -5.853804570378880190e-02 -6.597055992947015168e-02 -3.221068794124805346e-02 1.114426482325836781e-03 -8.670937742811048177e-02 1.168871064681972771e-01
3.548972054173950980e-02 1.012341164918613640e-03 -2.311091364206076942e-02 7.596304671911698059e-03 -4.961083535601126804e-02 -6.524131752399524482e-03 -5.863767811640951261e-02 -2.258654578477900868e-02 -2.525219352834061001e-02 7.858784689447976743e-03
-1.006660722382713702e-01 -2.802702722502620758e-01 -6.154356827213335046e-02 7.829387144266394816e-02 1.681837109849345369e-01 -8.411643955091539782e-02 2.871511255478191860e-01 -1.132248728395454304e-02 -7.573425210337755842e-02 1.966232253633870206e-02
-6.046062593594279944e-02 2.824644516198253699e-02 9.255270288592809536e-02 -8.141666056135675456e-02 5.064813153335320089e-02 -4.612000310118358204e-02 -2.213336358359600797e-02 -2.346987934150480959e-02 8.074853215908095114e-03 -1.408465737485967151e-01
1.661490350959127227e-02 -3.130647397440313590e-02 -3.202025752330848185e-01 1.233299533262985775e-01 1.235999012055572777e-01 -3.156517537267101159e-01 -1.820180933077185370e-01 -7.691330319308277430e-02 -1.324571790993518128e-01 2.022751966747932117e-01
-1.260817923512370063e-02 -1.307551749777252290e-02 -3.969288996429683886e-02 1.360261377892873214e-01 4.310569947353951048e-02 -9.275428670491828176e-02 -2.095732207508528219e-02 -5.505140396981631629e-02 -2.899716941550477961e-02 -5.592626226819865688e-03
-1.078571774870761418e-01 7.514329116538057129e-02 -5.067630120741368344e-02 3.033225653494250884e-01 5.193267810080864910e-02 1.270322657156581214e-01 -2.409431043231141378e-01 7.900988505216727242e-02 1.885812344621945191e-01 -1.979374636520057629e-01
-2.697419403882040170e-02 -2.453919141263079945e-02 -1.065234590511173196e-01 -8.195675781401505489e-03 7.733542727924395954e-02 -9.741844986973874354e-02 8.163075177672571292e-02 -5.978759264599489004e-02 2.194042056111794939e-02 -7.126914546399958951e-03
-1.991470574925036097e-02 1.740815338760325626e-01 -5.168686809804843435e-02 5.523218990653768617e-02 8.769579941496219444e-02 3.377040847108786492e-02 -9.590813908238285043e-03 -1.062242918793971785e-01 -9.714161342254246101e-02 1.212692156311749314e-01
-6.448412490556255927e-02 1.129860251134828450e-02 6.734685937996123806e-02 8.380687165168881556e-03 7.000726745681727647e-02 -1.071135979022265622e-01 6.956162872190682633e-02 1.212176873640707503e-01 3.081494442718173046e-03 -8.776520164479915953e-02
2.085345584626201176e-01 -2.227944623896563892e-01 7.092004356983618030e-02 2.874277975992720058e-01 -6.591639617389252748e-02 1.837366028679249808e-01 -6.695506245244196852e-02 -2.455663531104657904e-01 6.346709596991731081e-03 5.642951746958562581e-02
-3.770539600713099793e-01 -1.522134666524271318e-01 1.438670145685821411e-01 -3.204710225833980464e-01 -6.315316368662592106e-02 2.263928630459539071e-01 -3.286346572881680972e-01 2.379004571716189786e-01 2.406877250720042619e-02 1.664320265881709393e-01
2.737932627517671857e-01 -1.341229003184447877e-01 1.175261059913619349e-03 -1.209419555666125246e-01 2.077413854755735464e-02 -1.802935316077654559e-01 6.009533421297989092e-02 -6.066123827839302318e-02 -3.750681529141257076e-01 2.978054840126873049e-01
9.023851753688395816e-02 -2.186680981130816395e-02 6.344863682519621614e-03 -4.026900923214701139e-02 -1.304603190670283464e-01 -2.314748942407164611e-02 -3.416255915720099040e-02 -1.343115835369973823e-02 -7.306291359956763876e-02 3.671370801412162516e-02
-1.492555630033172431e-02 5.190635068052000534e-02 -2.915576211189060407e-01 7.261599942762803073e-02 1.565192641838492882e-01 3.596449441455101814e-01 4.521209154590889040e-02 1.118608912748581680e-01 -4.727665925362466853e-02 -2.622764911143937033e-02
5.124729121404292612e-03 2.858824424532280251e-01 4.671240601666470232e-02 -2.077385493012626760e-01 5.681359929120173569e-02 8.679659684030308076e-02 3.280733639035152138e-01 5.593307324457623408e-02 1.022999825410504139e-02 -2.086907119201132921e-01
2.494127472156613262e-02 9.663584298904792647e-03 7.143142175245749403e-02 5.880554999843432690e-02 -6.847790175422167891e-02 1.053376836367368313e-01 3.921511354043245162e-02 -1.385367450269614324e-02 8.777792572637858892e-02 4.314475276781030988e-02
4.948361062666140064e-02 -1.218276449874986234e-01 7.407038621310287410e-03 7.207438496203320659e-03 -1.184935813889545497e-01 1.311440022207387424e-01 1.059112338500166062e-01 2.279565316277984074e-02 -1.230443413934701469e-01 7.904399112707970187e-02
-2.356293695566562610e-02 3.603279432797806825e-01 5.702189237284641110e-02 -1.445394950217032959e-01 -2.763493943487477789e-01 -5.045287029673293372e-02 1.616687839434495511e-01 -6.551068781190903800e-02 5.686326012227480020e-02 -2.388206869293921057e-03
-1.284257313206901494e-02 6.197151943572101057e-02 -5.172116762236064202e-01 -4.048882740737853175e-02 -1.232140820181035559e-02 2.676759295873908928e-01 2.455836010722728391e-02 -4.959345521700068149e-01 -4.861476080627286089e-02 3.222166875907396810e-01
-6.377679559850540914e-02 6.464573636708989546e-02 7.298563074544286988e-02 -6.948524726565949959e-03 -2.539264312948984886e-02 1.047831439309747231e-01 -4.537916101062895030e-02 2.306246499626886728e-02 1.140466966697702561e-01 1.513786154305654143e-02
-2.039391918842563961e-02 1.175718594481082735e-01 1.197076587832339029e-01 1.262315191408705517e-01 -4.799207249666247177e-02 -2.173118309587000058e-02 -1.590591138140146910e-01 3.686178844637808991e-05 -5.877502795119543284e-04 -1.122864127544302426e-01
7.505305887885457827e-02 1.398471110559081632e-01 1.585043186533302432e-03 7.997641852589030403e-03 1.346793501942240567e-01 -8.181281593216838122e-02 1.284004122539016413e-01 1.897647343518369181e-02 -9.743077765345152519e-02 1.355653927191727108e-02
-8.821722678612368973e-02 -6.499319926321159291e-02 -1.409343410669678665e-01 -1.152889627478811546e-01 5.091896295405862194e-02 1.113847877277061305e-01 1.496478137094165925e-02 3.414252377406006012e-02 7.688365849548232933e-02 -1.195300592507335564e-02
-9.625336496644455730e-02 -1.319295505405231883e-01 1.734189952679005553e-01 -9.435913207966045713e-02 2.036014221309708494e-01 8.567791675654432004e-02 -3.273550684673126598e-02 4.429823732114313711e-02 7.215045970135904041e-02 -1.408881992655525162e-01
4.118075187382624902e-02 1.044273247787719933e-02 1.816171133468981111e-02 1.355252269856884080e-02 -6.811545371891996811e-03 6.294221596673511832e-02 1.135591556521171538e-02 7.893381364152846080e-02 -6.981074526191878571e-02 4.967644724305571996e-02
-3.814135247793364047e-02 2.417874279569785512e-01 2.610861833918634231e-02 -3.092948468706321896e-01 7.859588908360361226e-02 -4.295767764442356279e-02 -4.212741386997464338e-03 3.623659638877376604e-02 1.140408364050692763e-01 -1.339475954072206869e-02
2.377926547113469111e-02 2.937704195320515674e-02 8.997637485498807819e-02 2.197464047887308022e-02 8.666305300916745530e-03 -2.709320677736616959e-02 9.211316287408044187e-03 8.979912672148984698e-02 9.571293383043140424e-03 -8.559265669829461964e-02
7.124250318522860892e-02 1.077033036187659276e-01 1.032792004545557982e-03 -1.038575624292783529e-02 -1.729911312567199433e-01 -8.782305902816410492e-02 5.473630702553091559e-02 -1.053316761591832351e-01 3.902988518879114965e-02 -1.688057883048567631e-01
-1.423238303384475323e-01 9.472756777737194323e-02 1.070603856056727698e-01 -1.030716341558555599e-01 -2.517893736512572672e-02 -7.303680589880955087e-02 -9.651635530125035611e-02 6.846787895080536090e-02 8.996887038626609490e-02 1.365032874395654024e-02
-6.448382353949168484e-03 -1.443763934563223605e-01 -1.052826687132577682e-01 1.577156100027335417e-01 -4.870418067953738439e-02 2.837484556003611741e-02 -2.263068598753844793e-02 5.770543434006129846e-02 6.193001668923604763e-02 3.811824416223493633e-02
1.918141411708590774e-02 -3.246561366649363539e-02 -1.954843249856233825e-02 -2.874023609516399447e-03 -4.599475540429018294e-02 2.069256742392575760e-02 -8.616269810634422099e-02 1.572656508254773045e-02 -2.884339111173792047e-02 -6.907920844159654017e-02
1.947914796383569402e-01 -5.835658373059897375e-02 1.179872258880026448e-01 1.541564238123420694e-01 1.050589134856203949e-01 2.633756330139731816e-02 -5.787994539130086186e-02 4.150444493216381980e-02 -1.768630050604212967e-01 1.458799428378178831e-01
1.469274459865254068e-01 7.872532862076297988e-02 -1.422570383464578057e-02 1.252923626554315883e-01 -7.699928550834166108e-02 1.216203509510207503e-01 -1.712788428970378474e-01 -8.347163338204061436e-03 7.438593397699380660e-02 -5.521353881413434972e-03
6.410472247431306392e-02 2.359196426180754091e-01 -1.025489827869624365e-01 6.941580215765086326e-02 -2.656061869729480218e-01 -2.241150670234258735e-01 2.453446706879247874e-01 -1.157675156279012463e-01 -3.876871053668448641e-02 1.320950883097884165e-01
9.714837443970660014e-02 -6.141399651809087423e-02 -9.867745176362356652e-02 -2.048838215743244151e-02 -9.207307695015604088e-02 -2.266731370598807499e-02 2.522081652254847331e-02 9.737183272932428343e-03 -3.954877229801673222e-02 1.021016416251734060e-01
4.579735461205670932e-02 -1.289409647663235792e-01 1.235524639304867896e-02 8.493312422713705442e-03 2.841717757708686273e-02 -3.390856863623451650e-02 -1.764984590896355177e-01 -5.014504426761932573e-03 5.229206513685608071e-03 -3.241979622995608268e-02
-2.124539919272030730e-01 -1.041125596601809866e-01 2.626666110537675958e-01 5.920801259678137168e-02 3.985226281602500392e-02 -1.145811400444708694e-03 1.760804367070322729e-01 4.618531121488399574e-03 9.472773541778367612e-02 -1.373888344539793416e-01
-2.196870090208780796e-02 -6.557630353589927186e-02 -9.892650649907902549e-02 6.440605446849830863e-03 -4.150338684186041099e-02 -5.265894233058942414e-02 -1.145915387270775437e-01 -2.722464029052371060e-02 1.759431794939978755e-01 -9.835232303593819531e-03
2.148474228910723753e-03 -7.905242716661317615e-02 5.054897337766321025e-02 2.431298004962107601e-02 1.282512653458508720e-02 1.870087442224489527e-01 7.418159472244210961e-02 7.719967824108929641e-04 8.751772034809357503e-02 -5.214279196183595200e-02
-1.111592221859962308e-02 -4.704640071757838771e-02 -7.136601102683072517e-02 1.810959654210499842e-02 -3.680085525564365245e-02 2.433593405216429029e-02 5.132461867971200437e-02 1.900190468056098259e-02 -1.855909246234715981e-02 5.502368808596783817e-02
-3.166094653043505930e-02 -8.843984974489708592e-03 -7.168507996786152581e-02 5.485923742687291629e-04 -4.205928357726432948e-02 2.615476864669072712e-02 -4.340825447221794949e-04 1.720058329466873231e-02 8.921073648216774898e-02 -5.674670231993377695e-02
-3.866354490020377233e-01 6.818506668625838596e-02 -1.324564054291527647e-02 -3.567773061691827119e-02 -9.531882550556940170e-02 -6.881267515036162963e-03 -2.047086658284426597e-01 7.298095186774791049e-03 1.901669509653956813e-02 2.139892179554137019e-02
-1.153864811222179432e-01 7.110144431600314008e-02 2.068576102145078949e-02 5.678458968588805111e-02 1.389210792964770680e-01 8.770702696193601045e-02 -4.889717132283718376e-02 -2.217913051263756957e-02 8.153788690869263889e-02 -1.305816661505907195e-01
2.352620885435922557e-02 7.071823110163230619e-02 2.226002685267082781e-01 -6.512013371675839934e-02 5.069214500673967921e-02 7.924210931766526023e-03 3.275024902377813435e-02 5.192400005360427173e-02 6.068992883895425045e-02 -5.212990049576964047e-02
4.511919435244205606e-02 -2.909533525266563836e-02 1.187019055201868761e-01 -7.707707424358182548e-03 5.469282460084665468e-03 -6.130226306554106656e-03 4.985740764740928532e-02 8.797527032372336186e-02 2.431887825107537440e-02 -4.237653220888987909e-02
2.760387974745748263e-01 8.972233757844440272e-02 1.735076787165550777e-02 1.777165769809796458e-01 -4.685734271608569396e-02 4.052085348943110926e-02 8.580354641372373026e-02 -1.026731269341839281e-01 -1.757357616632734543e-01 3.612862173365040119e-01
-4.659442391869160482e-02 -1.180700619989050459e-01 1.365265478274075295e-01 8.950487277069804626e-02 9.438714608572268058e-03 -1.068848896837782392e-01 1.477921522841795232e-01 1.489413556686632889e-01 9.350968811371472567e-02 1.234952679306990792e-01
1.968789522595826846e-01 -6.516563738797326311e-02 -2.918653596115700771e-02 -5.537678909508731567e-02 4.432094172420714996e-03 -8.079531666926868805e-02 -1.574138983914933343e-01 -2.858594151407890110e-02 -1.479513787430844773e-01 3.922881334506289445e-03
2.491046063645113995e-01 1.339445101907312807e-01 5.012804194570913419e-02 1.014995004164209597e-01 -1.949845336804875984e-01 -2.173789818297915954e-01 5.208649384967976165e-02 -4.620974708243891782e-01 -5.314024203054246165e-01 3.140235624213934540e-01
-1.319765970302219371e-01 5.061430880156422146e-02 6.032672323521997421e-02 -2.968844435173228005e-02 2.850287451406877462e-02 -7.642213858699584139e-02 3.426702396605618012e-02 1.264556915768629275e-01 9.661841519476427331e-02 -1.525417153426151806e-01
1.037655841083612029e-01 1.116071846768435655e-01 -2.603821392018927927e-01 -2.287503150711738542e-01 1.574060671251870380e-01 -3.756696116900223870e-02 2.517758695780220046e-01 -2.617628744845414968e-01 -1.612756458162573348e-01 -4.969288526289335206e-02
-3.525360759183777948e-02 1.070966622053944328e-01 1.222976835717019817e-02 7.835396334299497834e-02 6.907213755640156938e-02 4.986675003395169004e-02 -6.439425135777675224e-02 7.234192105410529317e-02 1.191048560217211200e-01 -9.660525355166403594e-02
-1.433096900302855969e-01 -1.949293496747636079e-01 1.511464649101554140e-02 -9.044621652646456927e-03 1.457598718168948426e-01 8.639815524538980995e-02 -4.519299199439536646e-02 1.223717692600485296e-01 3.899842163061563449e-02 5.448613575752050270e-02
-9.105681983218882631e-04 -3.064496890952448857e-02 -4.086657287028653412e-02 -4.738950624540145748e-03 -3.107196091231843871e-02 5.290763940083003519e-02 -3.780103421071857178e-02 -2.600814130161205329e-02 -1.776476701863686711e-02 6.659458116107706827e-02
-3.992317859268646602e-02 -1.279817865804146193e-01 -7.048755618156064828e-02 -3.496758674998576288e-01 1.341700168733452048e-01 -1.139464064290579559e-01 -2.152056218734598857e-03 -5.717767363147543969e-02 -7.798457430736049911e-02 -1.088344661042609657e-01
7.963856889755779878e-02 3.689290857032337476e-03 1.413433342173232854e-01 -4.202516972436509679e-02 -3.815969593455231235e-01 -1.990383913904160140e-01 -6.037565896732836196e-02 7.976236907059569559e-02 -3.133762070671999508e-03 6.291407055979775448e-04
-1.161325846885802315e-01 -7.749908191669586943e-02 -7.722612608433043757e-03 -2.817293302801117307e-03 2.447296937315483478e-01 -4.260026200165103333e-03 6.964634362864056960e-02 2.285613153349911886e-01 5.870172562489311269e-02 -1.102987782420034729e-01
-5.790064066837530971e-02 1.919579123640520468e-02 1.257662067378034244e-02 -9.130708205445184356e-02 -1.129723039095803516e-01 -1.996874987478111999e-02 5.417002582507457475e-02 -8.868363053724902245e-02 -1.956291801801963992e-02 -3.804114013892675311e-02
1.977015967148285924e-01 -1.556558384061196842e-01 4.382749881990233298e-02 -1.505763944192935709e-02 3.600266869959184990e-01 -2.519312741820949886e-01 1.303469427444535131e-02 4.622987494558536414e-02 2.773515272187653813e-01 1.764735901319266706e-02
