,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep1,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep2,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep3,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep4,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep5,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep6,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep7,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep8,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep9,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep10,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep11,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep12,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep13,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep14,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep15,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep16,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep17,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep18
RGS9BP,6.988724130285714,6.9283483289999985,6.845944455457143,6.8915659628,6.902667132571428,6.897201413314286,7.060427643,7.013466094142856,7.020285122,7.1431540700000005,7.138797252,7.006233641,7.135829673171428,7.208467227000001,7.099520093342859,7.043719290000001,7.115604130000001,6.992258648057143
DLST,10.195176730000002,10.12959408,10.081297240000001,10.0309224,10.154515020000002,10.12591376,10.153677440000001,10.024783220000002,10.19209931,10.1001238,10.168099359999998,10.14364344,10.170521080000002,10.24021309,10.135579529999998,10.229527659999999,10.294513400000003,10.385303860000002
DGKG,10.651377900000002,10.901235489999998,11.251240170000003,11.224294030000001,10.992463030000001,11.16061298,11.051383209999997,11.48270477,10.621804489999999,11.30175872,11.048679250000001,11.312346919999998,11.00675808,10.55477534,10.972231420000002,10.475465639999998,11.024448950000002,10.60208042
RCL1,6.972646681942857,6.928655807000001,6.983709875,6.910591989542858,6.989574000428571,7.0770637690000004,6.983043131,6.884975976428572,6.911391303085715,7.048837878057142,6.958712732000001,7.039515528000001,7.050199601,6.905362962428573,6.941748353828572,6.865793690314286,7.0389677248,6.920400548999999
LCE1C,6.980818158057143,7.078932566971428,7.044555934771428,7.017906001,7.025742632057143,7.093924536,7.085636711000001,7.13706775,6.93060263537143,7.14133648057143,7.251418625000001,7.1316537559999995,7.130129538542856,7.11832854082857,7.113989105999999,6.944550822000001,7.054947873999999,7.047334713514284
PARM1,7.782159760999999,8.141797139,8.115947623000002,8.207589003,8.132686856000001,8.085066956,7.868676422000002,8.339167856000001,7.513511423,7.919326443999999,8.240617965000002,8.134348247999998,8.175218798,7.961641147999999,8.116841877999999,7.957740557000001,8.391588432,7.944531375057142
RNF115,6.728555113,6.719559116999999,6.7312577010000005,6.772656530028572,6.844667349228572,6.7294604530285715,6.766055240000001,6.780871392,6.687245012999999,6.857443084571428,6.789130187785714,6.791409185933333,6.8293365939142845,6.697816260285714,6.748066443,6.735285208285716,6.902604177000001,6.840661865257142
MRGPRA2B,7.4646436189999985,7.345843887999998,7.473240962999999,7.267904447000001,7.292091797000001,7.351418636999999,7.1672630902000005,7.289522257028571,7.417745558,7.488161924971429,7.374132007999999,7.319493826,7.353578051000001,7.523463370999999,7.371600486,7.395091247000002,7.345352388999999,7.373234047
AARD,8.092910755999998,8.328684184,8.095525012999998,8.277088643999999,8.250724287000002,8.075972848,8.176254804,8.433726569999997,7.987911156999999,8.236748910000001,8.233873362,8.546743708,8.457632584,8.469088607,8.343648393,8.985883848000002,8.279322746999998,8.302728154000002
RASA1,9.658859668,9.758475616999998,9.841123951999998,10.145973490000001,10.06043582,10.167226780000002,9.907092061000002,10.109466849999999,9.530269272999998,9.873500583,9.711120603999998,9.835284070999998,9.637066800000003,9.594280256,10.009763720000002,9.944164382999999,9.89638614,9.413530813000001
IGSF11,7.1595254929999985,7.160835488999999,7.104438129485715,7.070658759,7.279124751000001,7.121293984,7.136168693057144,7.196737545057142,7.045497063999999,7.088641943085714,7.084233467,7.204132175000001,7.134271055999999,7.070887424,7.084453531000001,7.297423976,7.150701029999999,7.083583292028574
GGPS1,6.799022778085717,6.815748142971429,6.717549514800001,6.681280968,6.7938501348,6.823205454314286,6.7881925,6.7848972870000015,6.775854142028571,6.7077688790000005,6.782213503142857,6.741660927000001,6.7775661808,6.778294943971429,6.774519822228573,6.849477212171427,6.788428256428571,6.7835657075714275
FV1,7.073261260000001,7.172671474028573,7.228164408,7.280952248999999,7.1139164589999995,7.210745139000001,7.225556439999999,7.103464192285714,7.1152961569999995,7.235130701999999,7.2566288420000005,7.160835488999999,7.138179705628571,7.132807912999999,7.259963908999999,7.118817073999999,7.069548696514285,7.168541309999999
ANAPC11,6.912984914685714,6.809206947514286,6.858773827914287,6.759272855457143,6.7718544464571435,6.787872855742856,6.880034838285714,6.801442864257143,6.859439288999999,6.9221792878000015,6.789504237514286,6.839860620314286,6.875045626457142,6.89385299517143,6.853550635371427,6.776963978999999,6.963681310485715,6.85181175182857
OLFR731,6.952731942571428,6.8658498278,6.958861865885714,6.890880979171428,6.845530641742856,6.870262460628571,6.8980144653142865,6.964972904000001,6.852377445085716,6.870508280885715,6.875666998714285,6.953985364542857,6.864988872000001,6.958712732000001,6.916722802000002,6.932797601800001,6.836620151485715,6.8730277338857135
CABP5,6.818857314171429,6.810734318399999,6.765503368599999,6.762572232542857,6.715400647885713,6.825983132142857,6.907264843571429,6.762055822057143,6.9011283479999985,6.939960823828573,6.888249039371428,6.834451613,6.839992673571428,6.8181917813428585,6.735675216742857,6.823737813685715,6.888206969228571,6.846858693285714
PDE12,7.621468976000001,7.483723381,7.664457318,7.591306323,7.576802279,7.539564844999998,7.725057188999999,7.632518958999999,7.809445777000001,7.598302979,7.627180264,7.6545723702,7.684087654999999,7.587366273999999,7.651446008,7.563843264999999,7.553622222999999,7.915078543999998
PCED1B,6.976414669,6.948561738857142,6.9497667949999995,6.912503871428572,7.027059776742859,6.960772868114286,7.098544008,7.100064428,6.959847213,7.087617913999999,7.022679732742855,7.156024141,7.006740524971428,7.165599429999999,7.023098462000001,6.970145854971428,7.101096252,7.136550486
PPP1R13B,7.002923554942859,7.0323812949999995,7.046549663257143,7.0771776850000006,6.975733410599999,6.928837991342858,6.953465509,7.109771442000001,6.857076097000001,6.90520485,6.90871627837143,7.041383446228569,6.918238303171429,6.842171953485714,6.999552924999999,6.8413909464,6.952672117742856,7.112487627000001
RAD9A,6.956949524600001,6.842828422,6.904556222999998,6.921244435085712,6.970791642,6.966106630514286,6.978208603342858,6.9372000784428565,7.046984789942857,6.945751398257144,6.956629569999999,7.0047668860000005,6.879951780771428,6.898444114999999,6.937268992999999,6.949648486285713,6.925256045285717,6.9483034392
OAZ3,7.047476923285714,7.020124481000001,7.016112852400001,6.827234538,6.929259437000002,7.025605267999999,6.9105692588285725,6.8529469698000005,7.0299280096,6.996779096485715,6.890074591257144,6.904771169000001,6.851139913942857,6.835867201342857,6.963500294199999,7.000079492,6.973470448142856,6.888451532714286
PARD6G,8.357777027999997,8.625135364000002,8.403079618999998,8.288048232000001,8.591711394,8.257533917999998,8.477521118000002,8.743980857,7.970031154000002,8.276311920000001,8.430323596000001,8.468142655,8.230987495000003,8.032744089485716,8.201197972999998,8.389243061,8.65747353,8.185007228000002
CNIH1,7.68282381,7.5484062739999995,7.599970791,7.876552584000001,7.679213638,7.840329583000002,7.3320010579999995,7.379906485,7.983557772999997,7.937693955999999,7.8853961550000005,7.892063738999999,8.035280215257142,8.094901565999999,7.787487888999998,7.796170474000001,7.606211192999998,7.865052634999998
AMBRA1,6.787918465342859,6.858946255714287,6.8572717969,6.890955164914284,6.917004270314285,6.8625508127714285,6.767311630342856,6.8668189669714295,6.774111638914285,6.807575331085714,6.7922470054,6.793405476914287,6.847286877485714,6.810389671057143,6.857423876028572,6.860505642085713,6.7899885046,6.733623686
P2RX4,7.651748707000001,7.486734659,7.547061866,7.487208946,7.5600931199999994,7.38887581242857,7.568286479228573,7.543960770800001,7.432867582142858,7.3249232730000005,7.462156599999998,7.4515129689999995,7.433199011000001,7.636366635,7.513729517,7.8002944240000005,7.509623965914286,7.601571555
IPP,7.512383981999999,7.554243833999999,7.655538594,7.489672807000001,7.558472407999998,7.549511612999999,7.336591843,7.401642456485714,7.250139077999998,7.448666161999999,7.455623373,7.414294647,7.411389801,7.660653829999999,7.427582137999999,7.483541992,7.51436922,7.413012790999999
TEDDM2,6.833852167114286,6.899877138142857,6.846036115114286,6.903169743314285,6.851523510285716,6.7635148448285705,6.948757255542856,6.963171493999999,6.975966774,6.990380536999999,7.009669398028571,6.9881304124,6.969922459999999,7.011656216457142,7.078872803028571,7.0418148710000015,7.071013286000001,6.958972500714285
MINDY1,9.789569586000002,9.946542009999998,9.696562663,9.763992271000001,9.960960791999998,9.720814965999999,9.764700742,9.985342138000002,9.493471949000002,9.836979279999998,9.866648608,10.072109199999998,9.899229446999998,9.812879953,9.693692515,9.894656762000002,9.957280568999998,9.441406487999998
CHRAC1,6.996614695999999,6.908168698,6.939710208,6.905624595657143,6.805779265799998,6.995790935,6.902816255485714,6.890036064685715,6.830201646914285,6.872957037,6.9051810960000015,6.8893312928571415,6.950464385,6.950654122914287,6.863894679600002,6.862566496114287,6.823903592199999,6.8734048869999995
ENTPD2,9.312099666,9.697906229,9.486802886000001,9.348213429,9.886818240000002,9.418013734999999,9.358172527000002,9.800701049,9.456884216,9.271623830000001,9.296589203999998,9.720814965999999,9.347013925,9.884530145999998,9.629575732,9.721576867000001,9.788108570000002,8.691426364999998
SETMAR,8.046080787999998,7.9090250840000005,7.992905463,7.935095637000002,7.785150902999999,7.943358515999999,7.902799499000001,8.108333422999998,7.792654837999999,8.076912282000002,7.849752130999999,7.718030489028571,7.804899781142859,7.944531375057142,7.898144150000001,7.846830625999999,7.7552351370000014,7.684087654999999
RAD51,6.779069562514286,6.834267948714286,6.764577300714286,6.818127922,6.909398478742858,6.846260562314288,6.841556944657143,6.838580451685714,6.817660047,6.752445628142857,6.822042544028571,6.806820645885714,6.787854406199999,6.8446379639714285,6.7513413436,6.71589226,6.824570391609524,6.799864578428573
SERBP1,8.415093604999997,8.281734152000002,8.278917212000001,8.500763875000002,8.396223813999999,8.483908477,8.318374979999998,8.153665438,8.615573997000002,8.547174945,8.612147201000003,8.647284123000002,8.598412519000002,8.56126301,8.445059732,8.164271219999998,8.278917212000001,8.561748433999998
PFKP,10.247178000000002,10.185387909999998,10.09337674,9.879602963628571,10.305509359999999,10.082038790000002,10.422914170000002,10.21380495,10.19048239,10.227216680000002,10.293621570000003,10.4083273,10.312588880000002,10.116470049999998,10.027060240000003,10.382674010000002,10.397219959999997,11.028540420000002
PPP4C,9.329084556999998,9.192737415000002,9.211280273999998,9.195529575000002,9.301840867000001,9.099094424999999,9.254388447,9.174770882999999,9.229508989000001,9.265947014,9.312702370000002,9.280484837000003,9.187250370000001,9.292263100000001,9.314413863000002,9.303680448000001,9.187250370000001,9.312099666
KCNIP4,7.659991601,7.632518958999999,7.637517459,7.688708383000001,7.631250705,7.634235359999999,7.599711179,7.626972130000001,7.376268739714286,7.679734087,7.566354837000001,7.6157914070000015,7.622940500000001,7.336256006000001,7.3858226045999995,7.694701330999999,7.576592408000001,7.280041635
LRP1,7.09453860422857,7.182912458,7.220311763000001,7.020733790000001,7.106186415742859,7.164029330999999,7.086755113000001,7.162417723999999,7.050920864342857,7.287295922,7.120164096342858,7.132490375,7.191446371000001,7.180307784000001,7.188493777,7.120749786257142,7.076317542999998,7.092567146914286
ARSJ,7.93597322,7.939747564942856,7.908741200000001,7.805423658999999,7.963972579000003,7.919326443999999,8.068102775999998,7.815214696,8.216180574142859,7.840011456,7.626972130000001,7.8696144729999995,7.675358972000002,7.872450741028572,7.627969950914285,7.609574585000001,7.604069555000001,7.635488852
EPHA6,7.067868306000001,7.0963946820000015,7.210860539371429,7.116395659999999,6.957200973171428,7.0418148710000015,7.078762306,6.9958656378571416,7.167985636999999,7.040783677742856,7.056980531971427,7.031252015000001,7.133857785999999,6.994146768,7.027683792428571,6.896104011000001,7.0274598309,7.024778819971427
NEFH,7.0120791129999995,6.996093852942858,6.985290848857143,7.046069045657144,7.044600460200001,6.979292627714286,7.0631539823428575,7.039742179285714,7.071564587999999,7.203844179342857,7.099520093342859,7.0781931661428565,7.265266022,7.053102604314286,6.952137168,6.982868874228572,7.093552555,7.2802052339999985
PLEKHF2,6.8691828528,7.101212016971428,7.301282500000001,6.9769902744,7.169493990000001,6.9202679656857145,7.0524719226285715,7.347646061000001,7.155516686,7.139642785000001,7.083767932000001,7.041925309342858,6.886600605000001,7.259839313457144,7.043229582542857,7.151534510514285,6.96681522,7.442024954971428
POLR2F,10.962295190000003,10.73065714,10.81072652,10.742456969999997,10.76056816,10.660675089999998,10.822150210000002,10.84540195,10.768989149999998,10.75366908,10.67931969,10.514801620000002,10.652647310000003,10.72138149,10.80450916,10.959786160000002,10.51087343,10.674580470000002
CENPX,7.037241054771428,7.122705803,7.0853670179999995,7.103875202999999,7.046281926000001,7.117250781228571,7.0369463030571415,7.028155482,7.02925278337143,7.142767937,7.146318274,6.978415126314284,7.133547376,7.104376509057143,7.049375790371428,7.25755028,7.078638729999999,6.950654122914287
HNF4A,7.130692512,7.031730312971429,7.058314902600001,7.033488300085714,7.032244924999999,7.089643731514287,7.232894820914286,7.183737266000001,7.201084271000001,7.348782466514285,7.278431125999999,7.2404453979999985,7.268553629685714,7.277973022485714,7.121293984,7.212646768000001,7.213926671142858,7.342951171000001
RHOU,8.440956293,8.638415125,8.347855203999998,8.598892885999998,8.657924040000001,8.558930491000002,8.607647025,9.027762310000002,8.610554324000002,8.441380169000002,8.489049491,8.769430006,8.587097636000001,8.756544452000002,8.529326828000002,8.572752685000001,8.870701214,8.91229504
SIM1,6.7948406474,6.774863183485714,6.805361350314287,6.769623934142858,6.880322551971428,6.735421412285713,6.857443084571428,6.733293787000002,6.8374418946,6.732507713171429,6.8298449560285714,6.807366746285714,6.805627938714285,6.780095190628573,6.907731537742857,6.817544452000001,6.837125034114285,6.778447925257143
EMX2,6.859609142999999,6.7089711558000005,6.887078491000001,6.874971139971427,6.809529107228571,6.8226425878857135,6.898930086857143,6.876117073714285,6.764772841542856,6.853014900600001,6.861895443771428,6.859944277257144,6.827779232142857,6.92715307,6.86611462862857,6.823547888885715,6.831317062371429,6.855646308771428
GPR34,7.871595104,7.731109645999999,7.959757070000002,7.987113325,7.781084055,7.970031154000002,7.685725863,7.573949289999999,7.855662123999999,7.815537082999999,7.770501032000003,7.566570477000002,7.811093043485712,7.842588707000001,8.055774215999998,7.822717022000002,7.673643077,7.5146035929999995
OLFR1040,6.838580451685714,6.884279828514285,6.758426172057145,6.776773257257143,6.763812589,6.825201097885714,6.987031022999998,6.969148305999999,6.881132586657141,6.813287092999999,6.9432482752,6.938426665657144,6.876453932828571,6.868625086085713,6.875426872942858,6.961043002485713,6.9119003549142874,6.928373516
ASTN2,6.8112266222,6.811195459885714,6.768412832457145,6.709887615000001,6.69954934,6.741972678,6.841468115342856,6.926334477342857,6.909042184342857,6.955754496,6.9733709292285715,6.9250293130000005,6.950222813828571,6.909329450914285,6.838473923085713,6.879849612657143,6.8858073935428585,6.974208107542856
NADK2,6.785815366171429,6.766351803085713,6.7391570538000005,6.9799015650000005,6.749333543828571,6.770331099,6.733580247,6.749175913457143,6.783825374999999,6.804216514942856,6.850887846885714,6.725214243028571,6.748896655542857,6.800598084342856,6.730671116,6.785401250485714,6.819606903942856,6.698661465399999
CLK2,7.381920578,7.154201043,7.217299615,7.082801051,7.2185877817142865,7.285357728999999,7.4351977,7.303070314,7.1790038570000005,7.165985363,7.154201043,7.186162423000001,7.319080149999999,7.316499134999999,7.281854710999999,7.293559697000001,7.290976843142857,7.267641552
MPC2,7.0683652870000016,6.961772847571427,7.0863143450857145,7.0575289649999995,7.111397756885713,7.082043867000001,7.101838223057143,7.165985363,7.112175983999999,7.083945663057143,7.138971817971428,7.165599429999999,7.198961684,7.157965502000001,7.208745884,7.175483374000001,7.0903104070000005,7.145394659685715
CD24A,6.7511586467999996,6.774586896657143,6.728444380257144,6.802366083000001,6.7437962152,6.747274723257143,6.834945252828572,6.737359470314286,6.912317439142857,6.805494518471429,6.783713245,6.8646771868857135,6.797845854228571,6.781206633085714,6.853519879828571,6.804386449399998,6.846671975942858,6.670012305
GABRA4,6.928684851885715,7.02983121117143,7.004313809628572,7.017951127999998,6.952464674628572,6.916698913999999,6.9845306534,6.8999217488,6.949133573085714,6.964009278914285,7.011837397,6.954282074599997,6.929313259371429,7.064499678,6.8655134580285715,6.9324164580000005,6.838502259428571,6.935636960371427
AMPD1,6.964556020628573,6.848455807057144,6.8087184298,6.872530485457144,6.899700213628571,6.823060903114286,6.8679605289999985,6.941835711285716,6.830391234914286,6.837081431571429,6.885840659342857,6.737911427,6.803518528628569,6.848873082999999,6.870024951771428,6.810663393128571,6.8738693532857145,6.8500733872
ENC1,11.68678286,11.808805749999998,12.098945720000001,12.291124790000001,12.16352995,12.19724598,12.139820129999999,12.209354150000001,11.31912766,12.133431630000002,11.948102670000003,12.176530000000001,12.04156022,11.436843829999999,11.9618582,11.736106759999998,12.270871600000001,11.535621479999998
AP2A2,9.730146519000002,9.639010438000001,9.832797744,9.819309421000002,9.513240693,9.76128932,10.072109199999998,9.747544468,9.960231310999998,9.827860312999999,9.898465187999998,9.661311273,9.794951393000002,9.654126072,9.735375555000001,9.655520240999998,9.837527541999998,10.201318370000001
KIF17,6.82363511,6.9105692588285725,6.831288550285715,6.9984919146571425,6.887260706971428,6.947215793257143,6.910591989542858,6.955965125800001,6.810337102200001,6.834451613,6.914172896742856,6.965498901057143,6.976677478999999,6.845458161514286,6.861080484085714,6.889895016400001,6.829142469057143,6.845593464600001
ING5,6.961103807000001,7.140646253657143,7.2079182280000005,6.950375799,6.91678086,7.072924212857142,6.8926244070285705,6.866483460285714,6.950527664771428,6.944854896000001,6.970871849600001,6.942865067000001,6.887999999342857,6.938426665657144,7.0261758385428585,6.8969683088857145,6.978533427999999,6.989389960514285
TAS2R108,6.7783042786714285,6.82240637022857,6.7705802760000005,6.69045014,6.898073120228571,6.778054278228572,6.784141722714286,6.770625079914286,6.840647763171428,6.7001258560000005,6.855676931685713,6.789294611,6.802074822799999,6.845770304114286,6.851169527000001,6.748741339457144,6.815030997571428,6.776049462314286
SPARCL1,6.995086206942857,6.886023819,6.975035265999999,7.2165999990000005,7.097293046,7.107461238000001,7.051327562000002,7.105235128342858,7.302907061714286,7.176185031914285,7.167076925999999,7.2114009480000005,7.119047547999999,7.194403872342857,7.211963639999999,7.333949952999999,7.365892344999999,7.250030787000002
SLC24A2,6.843776433814285,6.813353147542857,6.836689018742858,6.879790739028572,6.712885134628572,6.868367308257142,6.780724239542858,6.787007547428571,6.728741052,6.865442806399999,6.885616023828573,6.756799816485714,6.823689554542857,6.753545242999999,6.829086222999998,6.712617361000001,6.839364457285713,6.819519596600001
TRH,8.486287270999998,7.748530454999999,6.837926405085714,6.809385463685714,7.124309071,6.873640742999999,7.036641130257141,6.833917849742858,7.925184913,6.996177167628571,6.9965264189999985,7.016835200999999,6.968770425,7.407861324,8.065228008000002,10.147515230000002,6.853844952228572,11.00217597
THAP12,9.537935511999999,9.467120039,9.556852807999999,9.482589589999998,9.201901433999998,9.434610059000002,9.247767413000002,9.407113974000001,9.296016292999997,9.444133743,9.337038834,9.246580112,9.468704417000001,9.261821891000002,9.483083868999998,9.444133743,9.35884753,9.098629413000001
APPL1,8.496134580999998,8.519606948999998,8.581098499,8.483908477,8.485219087200003,8.385250241,8.595370383999999,8.520375628000002,8.667960414999998,8.702421642,8.531103950999999,8.527395199999999,8.563592230999998,8.519189788,8.461741742000003,8.578142601000001,8.531103950999999,8.638724086000002
TES,6.8015260506285715,6.879397000457143,6.8332818245999984,6.852794350771427,6.877356678000001,6.870856085814285,6.9681833676857154,6.90843216557143,6.816060848999999,6.900657483171429,6.878854424485714,6.894671448228572,6.917850981199999,6.825877688685714,6.825009764657142,6.875923372800001,6.876978002142857,7.011021369342857
GGN,6.949565564828573,6.891067047971428,6.878682295999999,7.005658681,7.011555422857143,6.984839923542857,6.848206368742857,6.970016544999999,6.911369463,6.894136911057144,6.952528835000001,6.916115860171428,6.929731686,6.896872643428573,6.915435950942857,6.906266964485715,6.951779581371427,6.933242797485714
P2RY4,6.7668015712,6.935636960371427,7.016436916999999,6.801362632685714,6.863452453142857,6.884484326285715,6.890413391000001,6.759683411485715,6.774943442514284,6.914801071142857,6.767432112771429,6.787739025599999,6.875084341714285,6.9059898332000005,6.764555867057144,6.832226033171429,6.757164376114284,6.88968727
TTLL6,6.8837688494,6.8627376116857155,6.898472043771428,6.783204877400001,6.8636690347142855,6.7158179339999995,6.872042483342859,6.8848573990285695,6.845685967399999,6.96703040967143,6.904924460971428,6.908267676000001,6.946402089485715,6.843183607457145,6.919345189914286,6.950950775,6.861687830142857,6.948373761742857
GNB5,10.83994815,10.700115429999999,10.819867320000002,10.73771452,10.466109350000002,10.63576529,10.465091280000001,10.630948069999999,10.68792678,10.59325808,10.55477534,10.47266873,10.67587341,10.388247260000002,10.678114830000002,10.512807609999998,10.784032019999998,10.896192250000002
ALG8,7.643596274999999,7.657427933,7.618466644,7.533809195999999,7.5335784970000015,7.626972130000001,7.5936139879999995,7.4368200920000005,7.401642456485714,7.515279992000001,7.600405884000001,7.5695403180000005,7.482368522,7.558082195000001,7.54907993,7.531706366,7.594308314,7.568286479228573
SH3YL1,7.924302188999999,7.864466928,7.88084347,7.8566193360000005,7.818874774942856,7.911394472999997,7.724812081,7.879162114999999,7.968330862999999,8.050310641000001,7.931120637999998,7.899637674000001,8.037476499542857,7.972103002999998,7.9334141329999985,8.007286755,8.130684748000002,8.034581053000002
KCNG3,6.773561533342857,6.848275640914285,6.913954692000001,6.901175317600002,6.743324945485716,6.748362857428571,6.781266665257141,6.718935095000001,6.826817706571428,6.800538254114286,6.812572531628571,6.799443504285714,6.801223262228571,6.774646326114287,6.836185753171429,6.727113940085715,6.7857894692857155,6.753267090942858
ACCSL,6.804186284628571,6.930462225000001,6.861331103971428,6.909973448714284,6.8306453026857135,6.788386401,6.7762094258,6.854194405600001,6.907035633057143,6.76928796137143,6.808782712971429,6.795388979342856,6.800633863142857,6.7848544076,6.896204161428571,6.868695975057143,6.862135011785716,6.875573606228572
TRIP12,7.518414804999999,7.5283939766285695,7.482201134,7.711956491342858,7.611265537,7.640853072000001,7.4375569279999985,7.4278996479999995,7.865967736000002,7.701450382000001,7.58641852,7.726350976,7.685502376,7.617179548,7.546621230000002,7.565124563999999,7.7278306489999995,7.743055723999999
GALE,7.306752773714285,7.276642712000001,7.202676451228571,7.097686538999999,7.243032524599999,7.273880474457142,7.401321847999999,7.1963671269714276,7.174599510000001,7.2767814379999995,7.2936860050000005,7.143368323,7.250715736314285,7.1879518476,7.208027587999998,7.358480315,7.189414067,7.277288902000001
NASP,7.358653531,7.375776644,7.341565745,7.197808509,7.4351977,7.242260817,7.354863513,7.257803579000001,7.490407721,7.4194262360000005,7.260106119828572,7.349430738,7.241194072000002,7.2757807598857145,7.222286070771429,7.248332220000001,7.289956246,7.571035281
TACR3,7.057429737000001,7.023857012028572,7.080875506000001,7.086372635914285,7.005411495,7.096527094000001,6.9989686986,6.95810753597143,6.899421130885717,7.125985030000001,7.055281426600001,7.071689552000001,7.0924137410000005,6.959664117657142,7.076317542999998,6.956167366600002,6.998779322,6.946623856
SRPX,6.948395976914286,6.997811525971429,6.940669984257144,6.922751566514285,7.007073553,6.96681522,6.9390622668285715,6.902894325942856,6.9104982879999985,7.033055198914285,6.971330072742858,6.969337702171428,6.929850602257144,6.972415916885714,6.781661981971429,6.880882833714286,6.8866781068285725,6.9159592034857145
GPR82,6.914645148000001,6.856854728000001,6.883092900742857,6.820539957142857,6.861955976742857,6.75975758502857,6.947915684000001,6.898888156342858,6.953695478999999,6.883050783114285,6.8508090626571425,6.965030800171429,6.8261551315428575,6.9802742536,6.825624266771428,6.8403530168,6.9005529995714285,6.810356606657144
FBXL5,7.188139909999999,7.058520660571428,7.205015707,7.351418636999999,7.231783407,7.226047459,7.103008132114287,7.0577902629999985,7.252278026,7.259180659000001,7.188038383428571,7.113989105999999,7.116826919999999,7.228164408,7.108372917999999,7.044744232685715,7.047893415342858,7.1953286190000005
AOX1,6.900250546585715,6.906712898199999,6.866927073314287,6.819606903942856,6.944635254942857,6.941377822571429,6.822579434599999,6.840679713828571,6.829615383628571,6.8390656656857125,6.882779624457143,6.849323331142857,6.861093632457142,6.846517884285715,6.869032850542857,6.819441453114287,6.930793302685714,6.862618400857143
AKR1B7,6.828626280000001,6.8434941374,6.825023475342857,6.857858159885714,6.890757469857142,6.937629378828571,6.822545461771429,6.893809004142858,6.923703829999999,6.869960671199999,6.924346517628572,6.875211826942856,6.8980940209714285,6.911782246342857,6.892044658,6.942834006,6.938426665657144,6.809691540028572
DEUP1,6.815594628685716,6.887549161685715,6.885460062142857,6.819753101514287,6.778677246571427,6.821575010857143,6.7898564475142855,6.86135415402857,6.727429880000002,6.86146470322857,6.727941949,6.851087113428571,6.851706632657142,6.748031324,6.729749690999999,6.7841667688000005,6.826264859057144,6.7385877380000005
OLFR1325,6.917224640542858,6.8548072628285714,6.7577792469142866,6.8803414058,6.8138750288,6.878800332514286,6.793905669428571,6.811195459885714,6.796665573571427,6.767262627999999,6.8003927642285715,6.745698510000001,6.752055232171428,6.849592771171428,6.7822370910285725,6.803353840657143,6.775441995914285,6.776340372142856
MAP7D1,9.044261796999999,9.310988785,9.044261796999999,9.042766157000003,9.286678704,9.073691542999999,9.395877894000002,9.303680448000001,9.298103466999999,9.100087541,9.284726696,9.429135342,9.217323158999998,9.151492906999998,9.326050437000001,9.006869345999998,9.427942659,9.432618959000001
BNIP5,7.181596715000001,8.039346414000002,7.589242248000001,7.808864647000001,7.723359667000001,7.634749339,7.676376155000001,7.842284772000002,7.214607403999999,7.728363054000001,7.750685917,7.361090225999999,7.766832505000002,7.997717059000001,7.770501032000003,7.4976704,7.623848423971428,7.490999316
NPEPPS,6.941103387285715,6.898554689771428,6.7542882588857145,6.828645810000001,6.817271120942857,6.875997872,6.912962139399999,6.759272855457143,6.828862286457142,6.957622322,6.881151315057143,6.876408963214285,6.878127037800001,6.902487498799999,6.8684953696571425,6.822298435485715,6.886454641914284,6.858391759828571
DNAJB8,6.8377233964,6.840972304914286,6.940753830999999,6.835568983685716,6.841354199628571,6.846998857685715,6.901685688514285,6.816280234800002,7.004182363600002,6.98296993,7.013638431,6.9011283479999985,6.778758757771428,7.024045302400002,6.8389473865142865,6.87971904457143,6.910043392371427,6.916411287799999
SIGMAR1,8.140213785000002,8.125052958000001,7.912538419999999,7.918479113999998,7.976715453000001,8.047914084000002,8.222210346999999,8.051240555,8.866492226999998,8.316474846,8.03971708,7.909596080000003,7.926319345000001,7.849971390000001,8.108745380000002,8.551386338999999,7.933668317000001,8.243277673000001
TFDP2,6.935031905514285,6.948273261685714,6.913397271171427,6.86146470322857,6.879867044085714,6.994215086571429,6.899629915742857,6.8583393784,7.019065270085714,6.922675108657143,7.025219499657142,6.992195232428573,6.988616433714284,6.999509868257143,6.910828780028571,6.947153922228571,6.921682149171427,6.967587927000001
SERPINA5,6.839082994457144,6.777603391885714,6.939427151228571,6.762331601657142,6.896614672485713,6.946982629857142,6.755984408514285,6.780607063000001,6.771794659628572,6.797948950914285,6.7850492309999995,6.7155714812285705,6.7526903592857135,6.707540373999999,6.725448668,6.834568416857143,6.7729122790857135,6.779276646471429
