,hippocampus_pilocarpine_vehicle_rep1,hippocampus_pilocarpine_vehicle_rep2,hippocampus_pilocarpine_vehicle_rep3,hippocampus_pilocarpine_vehicle_rep4,hippocampus_pilocarpine_vehicle_rep5,hippocampus_pilocarpine_vehicle_rep6,hippocampus_pilocarpine_vehicle_rep7,hippocampus_pilocarpine_vehicle_rep8,hippocampus_pilocarpine_vehicle_rep9,hippocampus_pilocarpine_vehicle_rep10,hippocampus_pilocarpine_vehicle_rep11,hippocampus_pilocarpine_vehicle_rep12,hippocampus_pilocarpine_vehicle_rep13,hippocampus_pilocarpine_vehicle_rep14,hippocampus_pilocarpine_vehicle_rep15,hippocampus_pilocarpine_vehicle_rep16,hippocampus_pilocarpine_vehicle_rep17
VSIG2,7.070150243999999,7.114868991000001,7.040295931999999,7.100128076,7.099929980342858,7.105743067,7.078816945,7.023363448,7.057104769228572,6.972153930657143,7.074320594999999,7.090699743199998,7.093683204999999,7.083450036342856,7.112091357000001,7.0416352589999995,7.135074654457143
4932438H23RIK,6.9281361634,7.122100210000001,7.039102521085715,6.981968216657143,6.991482321914286,6.959118681399999,7.1110237110000005,7.038454269999999,6.875282874042858,7.048269331999999,7.22338482957143,7.050091156314287,7.027542289199999,7.048628873,7.091045143,7.026118372999999,7.087428571
PLIN3,7.606211192999998,7.772205004,7.901627990000001,7.667376501,7.867129394000001,7.632699685257141,7.901348959000002,7.815214696,7.970871595999999,7.6447891000000014,8.060374175999998,7.958018876999998,7.8368059279999995,7.876813850000001,8.019823952000003,8.059735416000002,7.9491841710000015
PCSK4,6.880882833714286,6.887999999342857,6.941748353828572,7.027741805000001,6.974007981000001,6.920127372342858,6.787570511257143,7.033893846057142,6.965355791000001,6.97751755777143,6.960068531857142,6.922975123142858,7.017222385,7.106240730457143,7.059275710485714,6.969274900971429,7.107126763171428
COL4A3BP,6.941929765542858,7.119417704,6.965608162485713,7.024858484514286,7.061648852914286,6.948933737057143,7.003127535999999,7.052556939,7.004640687999999,7.0126757502571415,6.8518748396285725,7.0802692899999995,7.033760472457142,6.930298535542858,6.959094050171428,7.016695153,6.993601334228572
ZMYM2,6.8417236718,6.813892428142856,6.782792398085715,6.784304060085716,6.883553758828573,6.792181365428571,6.874785542057142,6.7962619373285715,6.783675593657143,6.787064892714285,6.790301589285713,6.754535181999999,6.729952189914284,6.744741799,6.811985750599999,6.810222062399999,6.842227082571427
TMEM18,6.819230087442856,6.880867187514286,6.805345847685714,6.845438021057142,6.806242632457143,6.939136537800001,6.805764597485714,6.7800772406857135,6.881549507228572,6.942739612999999,6.860521359571428,6.8636255756,6.909687123171427,6.91118356842857,6.819487915171429,6.804928089085715,6.80836632942857
REXO1,7.135404413999999,7.090556776514285,7.232894820914286,7.201187118,7.155030329,7.164301266600001,7.273157628000001,7.188038383428571,7.246132574999999,7.1149450430000005,7.297250382,7.122411752999999,7.183869362,7.1879518476,7.243948315000001,7.044906704999999,7.069977849999999
GPHA2,6.722944911000001,6.932340426714285,6.821459890999999,6.8203638783999985,6.826859571342856,6.9144060298,6.847763311828572,6.911782246342857,6.985906407114285,6.824690098342858,6.906804665399999,6.857876612542855,6.906987401285713,6.975835485771428,6.8893122600000005,6.9629558860000005,7.080616533000001
JAK2,7.980626783999998,8.024400080000001,7.960844406,8.037476499542857,7.888499621,8.191125082999998,7.896157522,7.828021244085715,8.059735416000002,8.062570945,8.057585148000001,8.204381086000001,8.071892178999997,8.141397681,8.094268479,8.017213202,8.016916573
CHRNA4,6.944578959428571,7.056648492142856,6.948646494,6.928146964271429,6.965991855,7.0315887963714285,6.880570841885714,6.979575562428573,6.9202018190285735,6.9193565900000005,6.9532877189999995,7.0242059249999995,7.082608087600001,7.085298018999999,7.131398236257143,7.08890828,6.882703773714285
NKX6-1,6.928607362257144,6.893809004142858,6.953797938828571,7.0736614379999985,6.885442313457142,7.005109810085715,6.883553758828573,6.980536044171427,6.884938739628571,6.931381673428571,6.856029593057143,6.823825072342856,7.003084468,6.899856515142856,6.878458270085715,6.792697752114288,6.9871984209999995
NAALAD2,6.8958340135142855,6.929731686,6.786955541542857,6.796475220914286,6.726417007999999,6.766124152542858,6.771623950285713,6.777353401314285,6.887661522599999,6.699418009999999,6.768242466,6.759551401285714,6.765503368599999,6.774030757771428,6.919205820257142,6.781285381971427,6.784018635314287
SGPL1,7.901014917999999,8.039996997000001,7.877945371,7.765743473,7.8405816800000006,8.520834487,7.883380525000001,7.779195523,7.685049703,7.961641147999999,8.313958147000001,7.658142559999999,7.918796661885712,7.845494170514285,7.755502989,7.897783511999999,7.849453368
HACD4,7.273880474457142,7.3180188269999995,7.490569454,7.28325121882857,7.2435436320000015,7.2813339919714295,7.424748482999999,7.304336662999999,7.228938910000001,7.2981311977428565,7.4160098560000005,7.330451473,7.341428308999999,7.245888918942858,7.384720867,7.417039781000001,7.466463962000001
CLDN15,6.834367828485715,6.800356074114285,6.798531266085713,6.742193291000001,6.850007659171429,6.777900159257143,6.778148988,6.747274723257143,6.837169125399999,6.881823772857143,6.869723746999999,6.812103680228571,6.806162708228573,6.844150123885714,6.809315857914286,6.824119084742858,6.848972152171429
PTPRN,7.984851752000001,8.171087490428572,8.153287765000002,8.005474827,7.998804905999998,8.519606948999998,8.021389274,8.069458624514287,7.987611658,8.277831097999998,8.232271463000002,7.906153834,8.203096964,8.005179958999998,8.056641304999998,7.754412506,7.93566703
HOXC11,6.791459945800001,6.872709387628571,6.855571533428572,6.744105160085714,6.775296174942857,6.7910560327428575,6.7478789603714295,6.797986930685715,6.845200088457142,6.789952025885714,6.8219839926571435,6.7676983148,6.744176995,6.78239376462857,6.820422655142857,6.8342231593714295,6.822083252457145
SBDS,11.04125475,11.090621450000002,11.018448279999998,11.093535929999998,11.080730580000003,11.057022169999998,10.931294069999998,11.02149247,11.155596660000002,10.966460120000002,11.127208610000002,11.068277949999999,10.89886651,10.96098208,10.93490033,10.919268129999999,11.08220472
ZFP212,6.814566191057143,6.940669984257144,6.93993043117143,6.9012830547714294,6.840418658399999,6.929360618999999,6.866856209371427,6.890390020000001,6.955410522257142,6.873172186199999,6.955034735371428,6.9318300047142865,6.8040534626,6.8790362654,6.899168955914286,6.914965625342857,6.834189758228571
NXT2,10.67587341,10.41311536,10.235365539999998,10.372119320000001,10.394118909999998,10.12959408,10.512807609999998,10.346167719999999,10.283463349999998,10.223508349999998,10.15599491,10.347013829999998,10.142107563714285,10.347013829999998,10.28242051,10.29183113,10.313387079999998
TMEM38A,9.237829486,9.281137385000001,9.331831217000001,9.362705579000002,9.26363998,9.103713863999998,9.303680448000001,9.359989804,9.191175186,9.192737415000002,9.312099666,9.318091415000001,9.160411024999998,9.378264844,9.550100622,9.322410535000001,9.342569524
ABHD1,7.852924678000001,7.925433286999999,8.117185263000001,7.850319403,8.024400080000001,7.872145421999999,8.05789862702857,7.967800566,7.971480543999998,7.72128191,7.996219844999999,8.02322103,8.151516125999999,8.193242640999998,8.095186069000002,8.294381788,8.106403331942856
FOXK1,6.863809301628573,6.8003380828571425,6.734280698457141,6.909508921857143,6.766871677628572,6.838004448971428,6.744462440514287,6.750972675000001,6.982560194942859,6.741403169771428,6.840453617542857,6.836272229542858,6.848902165914286,6.718053124942857,6.912297366885714,6.814162470657142,6.915225709285715
ASH1L,6.913287021742859,6.8549842271142865,6.8141480062857145,6.636001384,6.905273908,6.7957782039999985,6.857166123457143,6.840308484599999,6.941835711285716,6.810752343199999,6.9564513980000005,6.846798767857142,6.953166288457144,6.938993261628572,6.910545455971428,6.869298775657142,6.788178078399999
CCL2,6.809082424428572,6.92715307,6.769456820157143,6.859160666599999,6.737648074514286,6.832916708514286,6.786812161314284,6.725096894457142,6.855629492057143,6.6735928200000005,6.834855002285715,6.781020172000002,6.7929706216,6.859193736000001,6.745523582542857,6.866856209371427,6.822467241771429
FGF22,6.8261551315428575,6.975660607999999,6.975622415514286,6.940918263514285,6.987061127999999,6.919458419457143,6.911204703971428,6.870003712000001,7.143732190000001,7.0369463030571415,6.908296132485714,6.867109375342856,6.870508280885715,6.969744507000001,7.000508416000001,6.878898128228571,6.813012183242858
GPHB5,6.936604362999999,6.989687903371427,7.032623655000001,7.069713608657141,7.037745833542856,7.06471983,7.068106384999999,6.937872452057143,6.988363456228571,7.013419703171427,6.9602225034571426,6.9681833676857154,6.978415126314284,7.027009007,6.981036769571429,7.0032045010857145,6.9441004094
DMTN,11.157353810000002,11.17660307,11.152365649999998,11.557726979999998,11.528095,11.444102349999998,11.508095879999999,11.562154220000002,11.48270477,10.990681989999999,11.57035255,11.50412709,11.086769049999997,11.18704283,11.500505139999998,11.609081300000003,11.12866433
6820408C15RIK,7.181991184800001,7.137505844657145,7.113471948000001,6.884604557257144,7.080694455000001,7.097362983,7.138529587657143,7.244943750542857,7.131491795057144,7.179317470342856,7.3020091129999996,7.117623417999998,7.169409355,7.329996499999999,7.229415768,7.2559515039999996,7.229844149999999
CCDC83,6.807283815999999,6.932491427114286,6.808399607999999,6.858877393857143,6.810320690999999,6.839270967542856,6.832807206857144,6.8609936625,6.8177634714,6.864003213371429,6.798501443685714,6.824519622371427,6.902435684,6.887549161685715,6.869743362942856,6.8073204253999995,6.744462440514287
BPIFA2,6.811943434885715,6.760084321114286,6.839935745857144,6.837233550371429,6.790470703914285,6.806594175857144,6.850261947714286,6.853844952228572,6.757396806714286,6.834736498742856,6.855142876342857,6.793475538285714,6.740070542671429,6.79984866097143,6.817123552000001,6.859876273399999,6.8954375772
HHEX,7.511374553,7.517721224999999,7.409993852,7.448290472999999,7.552941868999999,7.498076652000001,7.454011270428571,7.204132175000001,7.491681871,7.424513676,7.6571876109999994,7.381920578,7.459756078,7.498469062000001,7.4422015480571435,7.508162612000001,7.557430768
OSBPL5,6.862205136514285,6.791324724428572,6.854496035000001,6.860660619685713,6.797793325771427,6.830614531000001,6.751281086399999,6.8369896626285716,6.834752536114287,6.883795250285715,6.850090085114287,6.8562567499142855,6.800356074114285,6.874113927428572,6.899591359999999,6.729273185000001,6.793835342114286
PRKCD,7.753375103999999,8.542222281000003,8.007606382,7.673643077,8.118583670000001,8.193242640999998,8.053384532,7.940839595999999,7.935095637000002,7.799370270000001,7.875993234000001,7.686633797000002,8.585334517085712,7.880013829,8.003109914999998,8.016640821000001,7.9664078179999995
NANS,7.637754777999999,7.777998556999999,7.66897364,7.733646153,7.943077806000002,7.740743912000002,7.846019798999999,7.7525571620000004,7.850319403,7.808600241000002,7.806152505999999,7.745714862999999,7.900756851999998,7.736755741000001,7.839188068,7.753920043,7.724129039
CSNK1G1,7.0776471353999995,7.044649507000001,7.0862552339999985,7.013466094142856,6.976102919657143,6.981036769571429,7.05627969337143,6.924177993999999,7.017638830000001,6.9245284915714285,6.9557038769999995,6.94393487777143,6.9468863908000005,6.953193097714286,6.967970252,7.009724097,6.826439610457143
NSUN5,7.073098065057143,7.150868438999999,7.126869952,7.1180947957714285,7.103606660142858,7.120110187,6.973185677885714,7.0186610367142865,7.112827705657141,7.069073260914286,7.08543035,6.977385000257144,7.012848078942857,7.016339676,7.063266632228572,6.954282074599997,7.016695153
ICA1,8.982211899,8.895781602999998,9.001181733000001,9.143958124999997,9.119515106999998,9.009951281,9.409680740999999,9.310440895,9.075922483,9.185812038,9.017341247,8.875117365999998,9.107218982000001,8.989888255999999,9.221622500485713,9.128849566999998,8.893810815999998
NRCAM,10.048205489999999,10.187755009999998,10.338931532285716,10.077047380000002,9.995280778,10.370208499999999,9.996806418,10.37297987,10.17381753,10.283463349999998,10.124332050000001,9.926690963999999,10.1287503,10.048205489999999,9.895585483,9.894020862999998,10.00331094
CCNE2,6.933344212685714,6.918403921514285,6.863703191399999,6.86146470322857,6.874971139971427,6.851586560114286,6.993707203885713,6.779786629,6.894629062999999,6.877887491114287,6.839147400628572,6.845857239542857,6.7767370308000014,6.795882597028571,6.971279317985714,6.830532834999999,6.875426872942858
AHCYL1,10.66412908,10.422155369999999,10.454094549999999,10.653556410000002,10.67117256,10.205093859999998,10.64079002,10.59882323,10.98001265,10.388247260000002,10.654559329999998,10.904906939999998,10.692424699999998,10.788790530000002,10.63439387,10.69907572,10.68590522
UNC119B,8.991994071000002,9.072655204999998,8.909830576,8.856276966,8.781457600000001,9.003917725,8.837868064000002,8.848221308,8.814920565000001,9.004465910000002,9.031968074000002,8.889957864,8.778134856257141,9.032421642,9.060957847999997,8.874102972000001,8.79743358234286
UBE2O,10.53655247,10.651377900000002,10.733928479999998,10.81404382,10.968134529999999,10.968134529999999,10.76755971,10.75042142,10.8885575,10.847575469999999,10.848950749999998,10.674580470000002,10.626264830000002,10.516058489999999,10.649025279999998,10.802228099999999,10.431818430000002
OLFR714,6.814399530457143,6.932513873914285,6.8194696281428575,6.735841445171428,6.801593989400001,6.756413545457143,6.794861955385713,6.731603605999999,6.846587615342859,6.622262298000001,6.800567410857142,6.908242341257142,6.6900066460000005,6.821681728914285,6.805603852785712,6.831696322257142,6.778431030571429
ABCD2,7.494201546942858,7.592039519000001,7.448290472999999,7.5433242620000005,7.446650869,7.290494496000001,7.417408632999999,7.5824466070000005,7.463595532000001,7.423017089,7.476252676,7.398685196,7.445642264000001,7.488610650999999,7.284398532999999,7.413012790999999,7.366184742000001
OLFR1342,6.8631685330571415,6.826762126114285,6.730520827371429,6.748463001485714,6.741660927000001,6.699418009999999,6.731992269714287,6.853002031142857,6.8424726716,6.806065466942857,6.7211907898000005,6.741127692857143,6.912152451428572,6.790301589285713,6.886600605000001,6.868181602,6.945367726000001
NT5C3B,8.978206476000002,8.894344355999998,8.831958856000002,8.738739037457142,8.670004894999998,8.404645632999998,8.775868915999999,8.671250432000003,8.506183889999999,8.779849752000002,8.469739711999999,8.921380699,8.395428333999998,8.888940408999998,8.321513075999999,8.568090690000002,8.746266770428573
LHX9,6.848206368742857,6.790841290285715,6.912220709,6.854099342885714,6.857629692942856,6.823284772785715,6.817445227714286,6.845137633399999,6.941572786628571,6.88307293,6.820008446,6.847377793771428,6.829517236471429,6.854512722000002,6.982340656285715,6.785256545400001,6.871696706514284
STAC,6.901349610542858,7.0554410143999995,7.005611246,6.985473536228571,6.971614486628571,7.219649187,6.853943525657141,6.9125527029999985,7.0323812949999995,6.973006669,6.856010384142857,7.2405550000000005,6.949079695228573,7.002500080528572,6.9212959092,7.02136586422857,6.970696698857144
4933427D14RIK,7.698179301,7.568676969571429,7.202562431742858,7.2714122859999994,7.225444590285714,7.745455951,7.551271412000001,7.549511612999999,7.420421397999999,7.259963908999999,7.524579897000001,7.379418463,7.670176135,7.668058182285712,7.559588404,7.633545969000001,7.227342819
NOP56,8.888940408999998,8.797024174,8.918444462000002,8.978672152,9.053582543,8.759991184999999,9.004465910000002,9.000638331000001,8.969570587000002,9.089267961000003,8.751895535000001,8.775868915999999,8.783338166000002,8.625948258999998,8.828897106,8.671250432000003,8.79606444
IFITM5,6.850582053457143,6.745044991428571,6.769374761485714,6.796302036057143,6.900048768999999,6.900575268000001,6.962460268742856,6.802726669942857,6.9099502785428575,6.832694407371429,6.936221599142856,6.876187079228572,6.884279828514285,6.785076026642857,6.839147400628572,6.912317439142857,6.863684349800001
TMEM101,8.625561846999998,8.608050021,8.635860957314284,8.566859551,8.549830392999997,8.495318071999998,8.595370383999999,8.722923411000002,8.553500039000001,8.652493095000002,8.625135364000002,8.561748433999998,8.468481977000001,8.608976568,8.558095192999998,8.253804554,8.60454547
PTPN11,8.411770108999997,8.688264242999999,8.650962923,8.482776512999997,8.692616143,8.585027959,8.65747353,8.660779977,8.769430006,8.814920565000001,8.958260267000002,8.459218710000002,8.602794382000003,8.648143474,8.752355073999999,8.507487766,8.622989156000003
1520401A03RIK,6.758962707542858,6.848421017342857,6.801829651771429,6.811969212714285,6.822358540257141,6.916272777,6.767241396999999,6.805518338485714,6.7813925620000015,6.830741413971428,6.776854750257141,6.793958751514285,6.7993692904,6.8179938832000015,6.763398074,6.795626305228573,6.796944885799999
TAS2R143,6.857593131885714,6.800436561600001,6.904924460971428,6.821349661857144,6.984013769999999,6.896677644771428,6.943055503,6.812324509142856,6.857244059,6.827855165342857,6.8496779631285705,6.765482592257143,6.743608362999999,6.909575969057142,6.8070583958,6.912409179257141,6.9401888181428575
ZFP516,7.193782860999999,7.036483453142856,7.092089192999999,7.035210196942857,6.978149312028572,6.974737100971428,7.053326674999999,6.909687123171427,6.9288156956,6.966658027,6.916698913999999,7.021492710171429,7.068428168999999,7.053102604314286,6.9745336229428565,6.941103387285715,6.9958656378571416
MIXL1,6.816793953400001,6.7511586467999996,6.7814298546571425,6.741166370714286,6.743154586,6.794954597257143,6.807969819314286,6.719622278457142,6.873570994028572,6.71175798522857,6.698947975085715,6.805394136942857,6.763419164,6.779937300857141,6.7530198774,6.848188463914285,6.873640742999999
TGM6,6.8223140996571425,6.724970407000001,6.783304810085712,6.8784374392857135,6.771568557971428,6.842982113999999,6.768104861000001,6.965428473742857,6.964044294057142,6.868070732685714,6.847763311828572,6.860369442771429,6.931979471000001,6.882176555,6.880164957000001,6.867286824228572,6.955668507257143
PBLD1,6.876401487028571,6.9884726205714305,7.1019891064,6.961217505685714,6.970308448,6.916698913999999,7.013011262885713,7.026786632000001,6.950619322057142,7.018488548057144,6.883294865028571,7.03832991582857,6.8989975470285705,6.956772694400001,7.017191997257142,6.950109808742856,6.98965352062857
TAF7L,6.932661609628571,6.980783767314286,6.861604753457143,6.841662810514285,6.813712430457143,6.819176841714286,6.885580247085715,6.690650153,6.847170916371428,6.881037871828572,6.8670751433142865,6.743344587200001,6.9023663556,6.7941922044,6.724435989999999,6.765680603599999,6.842828422
TAB1,9.565349057,9.615631493,9.891234773999999,9.692954203,9.921561983,10.189515079999998,9.799396446,9.686699910000002,9.911788691000002,9.799991768999998,9.907092061000002,9.914694968999997,9.969057046999998,9.826417963999997,9.732348468,10.006121119999998,9.799396446
MAP3K8,7.084453531000001,7.044504612000001,7.0894385516571425,7.091790342314288,7.0580918210000005,7.165985363,7.119047547999999,7.009724097,7.071347926457144,7.212425935,7.070394207,7.029204227999999,7.096604215000001,6.9464538789142845,6.998667353999999,7.1606259523428575,6.974041124
WDR37,7.026644318371429,6.941272588999999,6.9834287900000005,7.086558480000001,7.153594447285715,6.9800940217428575,7.059623292314286,7.029084780999999,6.888412737914285,6.976259086000001,6.915201466200002,7.074379488999999,7.084453531000001,7.0628719132285696,7.134271055999999,7.145214592,6.932244765000001
SH3BP5,6.97181441217143,7.008450039028572,6.936813825999999,6.9387222862,6.950194731542856,6.992126657799999,7.023272905171429,7.030958582999999,7.034791795228571,7.034791795228571,7.135179685999999,7.096675717999999,7.025469303628572,7.033721977999998,7.144687608,7.090764088085714,7.149566709999999
RAG2,6.808988393685714,6.812162427228572,6.95997190657143,6.824135715914285,6.832756484428572,6.918849685371429,6.820857189171426,6.866370163899999,6.832452571999999,6.746063344514285,6.7774833690000005,6.776773257257143,6.82357555082857,6.7850492309999995,6.792304529228571,6.767241396999999,6.830866344542858
PRRG2,7.70949795,7.732564378999999,7.641334636000001,7.624850970999999,7.587558349000001,7.532066663999999,7.630030456999999,7.700974717,7.566140160828572,7.528849138,7.629337265999999,7.648562497,7.4784761487714295,7.651446008,7.506950121,7.66897364,7.7654985059999975
HNRNPK,9.602041854999998,9.597317939999998,9.554906373,9.811403368999999,9.900014301,9.571792481,9.601340489,9.853948525685714,9.894656762000002,9.824215012000002,9.869806216000002,9.627567157999998,9.598129573,9.037567030999998,9.539084849,9.441406487999998,9.512657165
FLNA,7.536093188,7.563100603,7.518650202,7.564457190999998,7.326849657999999,7.888499621,7.220925177999999,7.315412007000001,7.39342767,7.674316073,7.607819957,7.5565108610000005,7.612160449999999,7.552232988857142,7.562506912999999,7.605567849000001,7.727072436000001
TCF7L2,6.797741404771428,6.871415196457143,6.856449537828571,6.888129162657144,6.784202291399999,6.782904369142858,6.886187597714284,6.808025197428571,6.7767122098,6.8204949338,6.747936259114285,6.933088887,6.778431030571429,6.7792117862,6.7839455622,6.825239173514285,6.756763876542856
MKLN1,6.8492158084,6.7575092525999985,6.866751355057143,6.903037873514284,6.868327101885714,6.854157982171429,6.846036115114286,6.904661165628572,6.941798340371429,6.846653367657142,6.852136340342858,6.814785600442859,6.747406117000001,6.807227492628571,6.832003763771429,6.729320037999999,6.8176095360857145
WDR70,8.507071376,8.650962923,8.107395152999997,8.612964874,8.389995253,8.245717942999997,8.132048967000001,8.412501645000003,8.257533917999998,8.582267087,8.34939047,8.914230530999998,8.597592449999999,8.635860957314284,8.312319614999998,8.360291468000002,8.438042902000001
AFAP1L1,6.9827941959999995,6.924123482000001,6.91750684217143,6.911159559142858,6.890565907999998,6.967690706,6.961772847571427,6.8181917813428585,6.918403921514285,6.977556615999999,6.8784374392857135,6.981551336114285,6.9309078440142855,6.951695207,6.862878183057144,6.860551402528571,6.924497987514286
KLHL22,9.440729281000001,9.286678704,9.550762080000002,9.501192810000001,9.564772558000001,9.345151018000001,9.656353801000002,9.682553433999999,9.554405882000003,9.449893338657144,9.687969894,9.809218774999998,9.534745434,9.610486461999999,9.812879953,9.509243008999999,9.611778325999998
SPAST,7.016029539914284,6.9312299720000015,6.948506311771427,6.962867178942856,6.859011245085714,6.946714412742857,6.933057555,6.871566509114286,6.977865016000001,6.908314595599999,6.975117398428571,6.9372457822,6.948617740971429,7.035279028014286,6.944822796114286,6.9002872046,6.920127372342858
ZCCHC17,8.619512180000001,8.549830392999997,8.357350988,8.558930491000002,8.661556926,8.421929959000002,8.638724086000002,8.544059117000002,8.516387522,8.563592230999998,8.499677513,8.742702714000002,8.517963413000002,8.651460725999998,8.517557991999999,8.398249077000001,8.543669288999999
MRPS25,6.972875602657143,7.035401810742856,7.096938315685715,7.039156989142858,7.124180841,7.1454812023142855,6.960680333200001,6.9800940217428575,6.974041124,6.964252705971428,6.988616433714284,7.201293518999999,7.335389574999999,7.153166639399999,7.155599385857143,7.169317681,7.064775711428571
GNGT2,7.75158066,7.770225588000001,7.788287332657142,7.723113072999999,7.6023514752,7.921843661000002,7.7245900679999995,7.5155170589999996,7.714150657,7.824175912999998,7.762802058571428,7.601571555,7.65881715,7.480442892000001,7.302633732,7.594566083999999,7.840011456
PPP1CA,11.609081300000003,11.474953579999998,11.513996449999999,11.57035255,11.34902258,11.244772150000001,11.373732400000002,11.638117169999997,11.562154220000002,11.682256020000002,11.380269539999999,11.568168230000001,11.488570149999997,11.326403289999998,11.447931219999997,11.19860818,11.5158991
KLHL9,8.080834096999999,7.987113325,8.065228008000002,8.248828705,7.966965733999999,7.815537082999999,8.016640821000001,8.104626768,8.178579271999999,7.996219844999999,8.146893894000002,8.047914084000002,8.103717065000001,7.7837665409999985,7.922692347000001,7.789872877999999,8.02472983042857
LEFTY1,7.659991601,7.297250382,7.640358182999999,8.322274667999999,7.208982429,6.980603190371429,7.531323590485715,8.165638471000001,7.608223661000001,7.646863845,6.900112660485715,6.838165549942857,7.247498527,7.692187376000001,7.599261023,7.146402720999999,8.160486672999998
OLFR922,6.846798767857142,6.874971139971427,6.770331099,6.817198289114287,6.791128804228571,6.800356074114285,6.866305543028571,6.849035540685715,6.934814754,6.9318300047142865,6.919367990085715,6.873587819657144,6.907387709314285,6.842915809,6.795474400742857,6.716605722000001,6.966478597342858
CD109,6.761958125628572,6.846985034085715,6.7540549919999995,6.8422628888,6.750269789428572,6.760405243285714,6.754535181999999,6.8237216546,6.860173716342856,6.8055107516,6.742646761914285,6.754591106342857,6.913813630857143,6.782253344971427,6.814318283371429,6.753322398514286,6.761416325
NEIL3,6.713608337999999,6.757667327000001,6.870901209857144,6.875977233057143,6.7633722,6.839147400628572,6.818513689028571,6.824058124942857,6.87753189337143,6.8381777129999985,6.768104861000001,6.855451175971428,6.8852028205142854,6.793634654199999,6.775317430857144,6.767432112771429,6.762596169000001
CASC4,6.791908580457142,6.802426615428572,6.8711199582,6.791767253971428,6.844942460142857,6.829049522571427,7.0009395984,6.857893457685714,6.950017057200001,6.758426172057145,6.818675786657143,6.822436305600001,6.874916987942857,6.792213885514286,6.862427918228571,6.829568747457143,6.967012768628573
TRIM9,6.750464969085715,7.409993852,7.097686538999999,6.803142256228572,7.049748782,7.287295922,7.070041936,6.848672990057143,6.7729587427142866,6.980132575571429,6.984909977999998,7.2603501339999985,6.952137168,6.904812647914285,6.885902384628571,7.113232388999998,6.897035256685714
ZFAND6,6.946378468342857,6.8003209066285715,6.857893457685714,6.7769424985714295,6.829615383628571,6.831317062371429,6.805550684114286,6.895900362857143,6.911369463,6.767879223485714,6.866316346914285,6.896659293885714,6.821299615628572,6.7526903592857135,6.786844167742857,6.786555393542856,6.756972524657144
TBX18,6.8428101348,6.926705464942858,6.838004448971428,6.775946388542858,6.8008133389714285,6.775017013485714,6.897241921657142,6.810457751028571,6.734504017000002,6.765301648857145,6.774277162485715,6.7910191719714295,6.788059237000001,6.732801497542856,6.847302859400001,6.819012111542857,6.761546287542856
MTMR2,7.1511888930000005,7.113312508628573,7.275627004114287,7.002447846,7.138179705628571,7.153082551571429,7.096326078,7.071347926457144,7.0034462724571425,7.219649187,7.05447787,7.105946808,7.157445695000001,7.123254457000001,7.065293951800001,7.128072437999999,7.159269817914286
PRSS23,7.284673795,7.327721254,7.356256690000001,7.133061195342857,7.056798837999999,7.117015364628571,7.097848099,7.138119875057143,7.000310159171428,7.260754147171428,6.991783634999999,7.118242247000001,7.159804713,7.123085426714285,7.029400275,6.983243080657142,7.2389830900000005
CIT,7.282386338,7.457580451000001,7.214607403999999,7.1264544756,7.359072455000001,7.341428308999999,7.257691232000002,7.145560198285714,7.232646218,7.200841924999999,7.160168115,7.281439729057143,7.398327754,7.2610236513714295,7.168250491000001,7.2792497552571405,6.9855444890000005
MMP16,6.7864939579999985,6.8063540142,6.797229911485715,6.832984705914285,6.714174461,6.781641372485716,6.964437759828571,6.816670351742857,6.899464694342855,6.8306453026857135,6.819117342885713,6.699104871,6.8368531876,6.838004448971428,6.792435743514286,6.890586842085716,6.9594865636285705
CLDN11,12.0562631,12.33455145,12.426192660000002,12.219578379999998,12.937865690000002,13.127094590000002,12.506954979999998,12.57901855,12.827573089999998,12.664973509999998,13.097244999999997,12.446864969999998,12.949186450000001,12.320023769999999,12.937865690000002,12.48787366,12.44244898
PPP4R4,7.134413957371429,7.203207427,7.2142693071999995,7.1211253349999994,7.168071513114287,7.146633987,7.129911595257144,7.255186355000001,6.953108509857142,7.004850006000001,7.095391653999999,7.318932135,7.262286969,7.27772456,7.3249232730000005,7.255459242999999,7.191681968999999
OLFR1090,6.811433906057142,6.763398074,6.806520242428571,6.8202955129714296,6.691858491228573,6.752881751457144,6.805185881142858,6.794991233828571,6.7657688068285715,6.713240489285715,6.818420637457143,6.705718335514285,6.783115134457142,6.8021737125428565,6.786913721742857,6.779088818057144,6.810734318399999
MSX1,8.089419373,7.524389368,8.28322347,8.141397681,8.235347354342858,7.485733720000001,8.090625618999997,7.9075945050000005,8.151897368,8.084090891000002,8.626333325000001,8.186652048800001,7.8632884370000005,8.482355325000002,8.226344558999998,8.639215120000001,8.273151693999997
ATXN7L1,6.800454792999999,6.789970030342858,6.8397200717999995,6.741733062257144,6.8120637832,6.809299726199999,6.709691622999999,6.798922467342858,6.740522919999999,6.782533156142858,6.7458386479999985,6.816763081742858,6.791459945800001,6.7396765489999995,6.729412078742857,6.804462078742858,6.8120637832
IFIT3,6.98367342742857,6.910660242000001,7.108372917999999,7.174289342000002,7.134026479,7.097163038,7.1105264539999995,7.051122168,7.0409488310000015,7.105160216628572,7.070466546000001,7.118402786142857,7.287410028,6.946623856,7.173377020999999,7.174289342000002,7.094310220200001
