simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
390,213.748717949,60.81193,100.0,1.83433
391,213.744245524,60.73418,100.0,1.70217
392,213.655612245,60.68198,100.0,1.41559
393,213.575063613,60.6257,100.0,1.42516
394,213.406091371,60.64131,100.0,1.42991
395,213.453164557,60.5717,100.0,1.48205
396,213.378787879,60.51323,100.0,2.42409
397,213.22418136,60.51523,100.0,1.61587
398,213.153266332,60.45567,100.0,1.42352
399,213.182957393,60.38277,100.0,1.66094
400,213.1225,60.31934,100.0,1.47923
401,213.219451372,60.27528,100.0,1.43055
402,213.31840796,60.23287,100.0,1.51703
403,213.277915633,60.16357,100.0,1.41422
404,213.356435644,60.10973,100.0,1.42372
405,213.380246914,60.03738,100.0,1.42396
406,213.325123153,59.97366,100.0,1.41505
407,213.292383292,59.90357,100.0,1.4178
408,213.411764706,59.87857,100.0,1.42328
409,213.474327628,59.81867,100.0,1.45143
410,213.548780488,59.76465,100.0,1.47543
411,213.496350365,59.70134,100.0,1.5404
412,213.199029126,59.93272,100.0,1.42001
413,213.072639225,59.91507,100.0,1.42099
414,212.966183575,59.88176,100.0,1.41609
415,212.787951807,59.91941,100.0,1.42871
416,212.733173077,59.85775,100.0,1.41598
417,212.669064748,59.80023,100.0,1.48872
418,212.703349282,59.73276,100.0,1.41541
419,212.737470167,59.66552,100.0,1.42822
420,212.530952381,59.74419,100.0,1.41896
421,212.560570071,59.67628,100.0,1.46934
422,212.481042654,59.62786,100.0,1.46845
423,212.685579196,59.70537,100.0,1.41613
424,212.521226415,59.73064,100.0,1.41702
425,212.303529412,59.8285,100.0,1.449
426,212.387323944,59.7832,100.0,1.42283
427,212.266978923,59.76479,100.0,1.45364
428,212.488317757,59.86989,100.0,1.42976
429,212.617715618,59.85996,100.0,1.55567
430,212.806976744,59.91868,100.0,1.7069
431,212.62412993,59.96912,100.0,1.41882
432,212.534722222,59.92842,100.0,1.4409
433,212.29330254,60.06912,100.0,1.49992
434,212.387096774,60.03162,100.0,1.5078
435,212.377011494,59.96294,100.0,1.43665
436,212.353211009,59.89619,100.0,1.42426
437,212.393592677,59.83357,100.0,1.62328
438,212.625570776,59.96164,100.0,1.73805
439,212.498861048,59.95199,100.0,1.72343
440,212.568181818,59.90143,100.0,1.43571
441,212.501133787,59.85001,100.0,1.42578
